6|6,6.670951843261719
48 18 36|48 18 36,8.068084716796875
54 18 36|54 18 36,7.972717285156249
60 18 36|60 18 36,8.296966552734375
66 18 36|66 18 36,8.597373962402344
72 18 36|72 18 36,8.759498596191406
78 18 36|78 18 36,8.912086486816406
84 18 36|84 18 36,9.1552734375
90 18 36|90 18 36,9.80377197265625
96 18 36|96 18 36,10.118484497070312
24 36|24 36,6.90460205078125
6 24 36|6 24 36,6.90460205078125
12 24 36|12 24 36,6.785392761230469
18 24 36|18 24 36,6.861686706542969
24 24 36|24 24 36,7.3909759521484375
30 24 36|30 24 36,7.510185241699219
36 24 36|36 24 36,7.925033569335938
42 24 36|42 24 36,8.039474487304688
48 24 36|48 24 36,8.778572082519531
54 24 36|54 24 36,8.745193481445312
60 24 36|60 24 36,9.65118408203125
66 24 36|66 24 36,9.446144104003906
72 24 36|72 24 36,10.180473327636719
78 24 36|78 24 36,9.903907775878906
84 24 36|84 24 36,11.172294616699219
90 24 36|90 24 36,9.908676147460938
96 24 36|96 24 36,11.372566223144531
30 36|30 36,6.732940673828125
6 30 36|6 30 36,7.205009460449219
12 30 36|12 30 36,7.987022399902344
18 30 36|18 30 36,7.205009460449219
24 30 36|24 30 36,7.405281066894531
30 30 36|30 30 36,8.215904235839844
36 30 36|36 30 36,8.230209350585938
42 30 36|42 30 36,8.831024169921875
48 30 36|48 30 36,9.403228759765625
54 30 36|54 30 36,9.870529174804688
60 30 36|60 30 36,9.965896606445312
66 30 36|66 30 36,10.123252868652344
72 30 36|72 30 36,10.132789611816406
78 30 36|78 30 36,11.448860168457031
84 30 36|84 30 36,11.725425720214844
90 30 36|90 30 36,11.348724365234375
96 30 36|96 30 36,12.803077697753906
36 36|36 36,7.033348083496094
6 36 36|6 36 36,7.2383880615234375
12 36 36|12 36 36,7.0858001708984375
18 36 36|18 36 36,7.5817108154296875
24 36 36|24 36 36,10.809898376464844
30 36 36|30 36 36,8.783340454101562
36 36 36|36 36 36,8.916854858398438
42 36 36|42 36 36,11.763572692871094
48 36 36|48 36 36,10.805130004882812
54 36 36|54 36 36,10.294914245605469
60 36 36|60 36 36,11.48223876953125
66 36 36|66 36 36,11.658668518066406
72 36 36|72 36 36,11.515617370605469
78 36 36|78 36 36,12.392997741699219
84 36 36|84 36 36,13.375282287597656
90 36 36|90 36 36,11.763572692871094
96 36 36|96 36 36,12.731552124023438
42 36|42 36,6.7806243896484375
6 42 36|6 42 36,7.719993591308595
12 42 36|12 42 36,7.348060607910156
18 42 36|18 42 36,7.662773132324219
24 42 36|24 42 36,8.096694946289062
30 42 36|30 42 36,9.160041809082031
36 42 36|36 42 36,10.256767272949219
42 42 36|42 42 36,10.762214660644531
48 42 36|48 42 36,11.034011840820312
54 42 36|54 42 36,11.162757873535156
60 42 36|60 42 36,11.510848999023438
66 42 36|66 42 36,12.269020080566406
72 42 36|72 42 36,12.645721435546875
78 42 36|78 42 36,12.70294189453125
84 42 36|84 42 36,13.875961303710938
90 42 36|90 42 36,11.86370849609375
96 42 36|96 42 36,13.31329345703125
48 36|48 36,6.699562072753906
6 48 36|6 48 36,7.0095062255859375
12 48 36|12 48 36,7.20977783203125
18 48 36|18 48 36,7.634162902832032
24 48 36|24 48 36,8.373260498046875
30 48 36|30 48 36,10.428428649902344
36 48 36|36 48 36,9.88006591796875
42 48 36|42 48 36,10.495185852050781
48 48 36|48 48 36,11.553764343261719
54 48 36|54 48 36,11.630058288574219
60 48 36|60 48 36,12.259483337402344
66 48 36|66 48 36,12.93182373046875
72 48 36|72 48 36,13.842582702636719
78 48 36|78 48 36,11.720657348632812
84 48 36|84 48 36,13.213157653808594
90 48 36|90 48 36,13.585090637207031
96 48 36|96 48 36,13.384819030761719
54 36|54 36,6.661415100097656
6 54 36|6 54 36,6.909370422363281
12 54 36|12 54 36,7.190704345703125
18 54 36|18 54 36,8.120536804199219
24 54 36|24 54 36,8.611679077148438
30 54 36|30 54 36,9.083747863769531
36 54 36|36 54 36,9.799003601074219
42 54 36|42 54 36,10.867118835449219
48 54 36|48 54 36,11.17706298828125
54 54 36|54 54 36,12.731552124023438
60 54 36|60 54 36,12.116432189941406
66 54 36|66 54 36,13.680458068847656
72 54 36|72 54 36,13.093948364257812
78 54 36|78 54 36,14.514923095703125
84 54 36|84 54 36,13.46588134765625
90 54 36|90 54 36,13.0462646484375
96 54 36|96 54 36,13.23699951171875
60 36|60 36,6.82830810546875
6 60 36|6 60 36,7.052421569824219
12 60 36|12 60 36,7.476806640625
18 60 36|18 60 36,8.444786071777344
24 60 36|24 60 36,9.274482727050781
30 60 36|30 60 36,10.905265808105469
36 60 36|36 60 36,10.824203491210938
42 60 36|42 60 36,10.962486267089844
48 60 36|48 60 36,10.752677917480469
54 60 36|54 60 36,12.021064758300781
60 60 36|60 60 36,13.036727905273438
66 60 36|66 60 36,14.214515686035156
72 60 36|72 60 36,14.429092407226562
78 60 36|78 60 36,12.903213500976562
84 60 36|84 60 36,12.598037719726562
90 60 36|90 60 36,13.823509216308594
96 60 36|96 60 36,13.92364501953125
66 36|66 36,7.405281066894531
6 66 36|6 66 36,6.985664367675781
12 66 36|12 66 36,7.662773132324219
18 66 36|18 66 36,8.783340454101562
24 66 36|24 66 36,10.266304016113281
30 66 36|30 66 36,11.129379272460938
36 66 36|36 66 36,10.64300537109375
42 66 36|42 66 36,11.8255615234375
48 66 36|48 66 36,12.969970703125
54 66 36|54 66 36,12.865066528320312
60 66 36|60 66 36,13.194084167480469
66 66 36|66 66 36,14.185905456542969
72 66 36|72 66 36,13.213157653808594
78 66 36|78 66 36,12.831687927246094
84 66 36|84 66 36,13.604164123535156
90 66 36|90 66 36,13.384819030761719
96 66 36|96 66 36,14.2669677734375
72 36|72 36,6.880760192871094
6 72 36|6 72 36,10.628700256347656
12 72 36|12 72 36,8.044242858886719
18 72 36|18 72 36,8.587837219238281
24 72 36|24 72 36,10.805130004882812
30 72 36|30 72 36,10.886192321777344
36 72 36|36 72 36,11.868476867675781
42 72 36|42 72 36,11.644363403320312
48 72 36|48 72 36,13.799667358398438
54 72 36|54 72 36,12.173652648925781
60 72 36|60 72 36,12.631416320800781
66 72 36|66 72 36,13.213157653808594
72 72 36|72 72 36,14.567375183105469
78 72 36|78 72 36,14.095306396484375
84 72 36|84 72 36,14.104843139648438
90 72 36|90 72 36,14.095306396484375
96 72 36|96 72 36,14.853477478027344
78 36|78 36,6.833076477050781
6 78 36|6 78 36,7.252693176269531
12 78 36|12 78 36,8.373260498046875
18 78 36|18 78 36,8.568763732910156
24 78 36|24 78 36,9.613037109375
30 78 36|30 78 36,11.3677978515625
36 78 36|36 78 36,11.105537414550781
42 78 36|42 78 36,12.164115905761719
48 78 36|48 78 36,12.760162353515625
54 78 36|54 78 36,12.922286987304688
60 78 36|60 78 36,12.111663818359375
66 78 36|66 78 36,13.561248779296875
72 78 36|72 78 36,12.984275817871094
78 78 36|78 78 36,14.300346374511719
84 78 36|84 78 36,14.190673828125
90 78 36|90 78 36,14.829635620117188
96 78 36|96 78 36,15.192031860351562
84 36|84 36,6.814002990722656
6 84 36|6 84 36,9.703636169433594
12 84 36|12 84 36,7.762908935546876
18 84 36|18 84 36,9.083747863769531
24 84 36|24 84 36,10.066032409667969
30 84 36|30 84 36,10.7574462890625
36 84 36|36 84 36,11.534690856933594
42 84 36|42 84 36,13.756752014160156
48 84 36|48 84 36,13.666152954101562
54 84 36|54 84 36,13.699531555175781
60 84 36|60 84 36,13.141632080078125
66 84 36|66 84 36,14.591217041015625
72 84 36|72 84 36,14.543533325195312
78 84 36|78 84 36,17.027854919433594
84 84 36|84 84 36,15.830993652343752
90 84 36|90 84 36,15.072822570800781
96 84 36|96 84 36,15.397071838378906
90 36|90 36,6.656646728515625
6 90 36|6 90 36,7.457733154296875
12 90 36|12 90 36,8.249282836914062
18 90 36|18 90 36,9.584426879882812
24 90 36|24 90 36,11.157989501953125
30 90 36|30 90 36,11.081695556640625
36 90 36|36 90 36,11.677742004394531
42 90 36|42 90 36,12.907981872558594
48 90 36|48 90 36,13.942718505859375
54 90 36|54 90 36,14.352798461914062
60 90 36|60 90 36,12.989044189453125
66 90 36|66 90 36,14.681816101074219
72 90 36|72 90 36,14.395713806152344
78 90 36|78 90 36,17.538070678710938
84 90 36|84 90 36,14.986991882324219
90 90 36|90 90 36,15.45429229736328
96 90 36|96 90 36,15.487670898437498
96 36|96 36,6.90460205078125
6 96 36|6 96 36,7.419586181640625
12 96 36|12 96 36,8.440017700195312
18 96 36|18 96 36,10.104179382324219
24 96 36|24 96 36,10.628700256347656
30 96 36|30 96 36,12.073516845703125
36 96 36|36 96 36,12.865066528320312
42 96 36|42 96 36,13.623237609863281
48 96 36|48 96 36,12.826919555664062
54 96 36|54 96 36,13.470649719238281
60 96 36|60 96 36,14.057159423828125
66 96 36|66 96 36,14.901161193847656
72 96 36|72 96 36,15.177726745605469
78 96 36|78 96 36,15.645027160644533
84 96 36|84 96 36,15.649795532226562
90 96 36|90 96 36,14.91546630859375
96 96 36|96 96 36,15.26355743408203
42|42,6.775856018066406
6 42|6 42,6.880760192871094
6 6 42|6 6 42,6.8378448486328125
12 6 42|12 6 42,6.680488586425781
18 6 42|18 6 42,6.594657897949219
24 6 42|24 6 42,6.7043304443359375
30 6 42|30 6 42,6.899833679199219
36 6 42|36 6 42,8.726119995117188
42 6 42|42 6 42,7.014274597167969
48 6 42|48 6 42,6.618499755859375
54 6 42|54 6 42,6.995201110839844
60 6 42|60 6 42,6.8950653076171875
66 6 42|66 6 42,7.0476531982421875
72 6 42|72 6 42,7.266998291015625
78 6 42|78 6 42,7.061958312988281
84 6 42|84 6 42,7.414817810058594
90 6 42|90 6 42,7.1430206298828125
96 6 42|96 6 42,7.433891296386719
12 42|12 42,7.033348083496094
6 12 42|6 12 42,6.823539733886719
12 12 42|12 12 42,6.4849853515625
18 12 42|18 12 42,6.794929504394531
24 12 42|24 12 42,7.190704345703125
30 12 42|30 12 42,7.0953369140625
36 12 42|36 12 42,7.004737854003906
42 12 42|42 12 42,7.338523864746094
48 12 42|48 12 42,7.8487396240234375
54 12 42|54 12 42,7.491111755371094
60 12 42|60 12 42,7.43865966796875
66 12 42|66 12 42,7.753372192382813
72 12 42|72 12 42,8.330345153808594
78 12 42|78 12 42,8.072853088378906
84 12 42|84 12 42,8.878707885742188
90 12 42|90 12 42,8.897781372070312
96 12 42|96 12 42,8.687973022460938
18 42|18 42,6.7234039306640625
6 18 42|6 18 42,6.794929504394531
12 18 42|12 18 42,6.918907165527344
18 18 42|18 18 42,7.214546203613281
24 18 42|24 18 42,7.081031799316406
30 18 42|30 18 42,7.457733154296875
36 18 42|36 18 42,7.78675079345703
42 18 42|42 18 42,7.5817108154296875
48 18 42|48 18 42,8.1634521484375
54 18 42|54 18 42,8.35418701171875
60 18 42|60 18 42,8.411407470703125
66 18 42|66 18 42,9.012222290039062
72 18 42|72 18 42,8.983612060546875
78 18 42|78 18 42,9.417533874511719
84 18 42|84 18 42,9.675025939941406
90 18 42|90 18 42,10.042190551757812
96 18 42|96 18 42,10.967254638671875
24 42|24 42,8.540153503417969
6 24 42|6 24 42,6.756782531738281
12 24 42|12 24 42,7.157325744628906
18 24 42|18 24 42,6.9332122802734375
24 24 42|24 24 42,7.534027099609375
30 24 42|30 24 42,8.330345153808594
36 24 42|36 24 42,7.967948913574219
42 24 42|42 24 42,9.045600891113281
48 24 42|48 24 42,8.559226989746094
54 24 42|54 24 42,9.593963623046875
60 24 42|60 24 42,10.623931884765625
66 24 42|66 24 42,10.7574462890625
72 24 42|72 24 42,11.529922485351562
78 24 42|78 24 42,10.333061218261719
84 24 42|84 24 42,11.2152099609375
90 24 42|90 24 42,11.620521545410156
96 24 42|96 24 42,12.040138244628906
30 42|30 42,6.5326690673828125
6 30 42|6 30 42,6.575584411621094
12 30 42|12 30 42,6.8759918212890625
18 30 42|18 30 42,8.029937744140625
24 30 42|24 30 42,7.586479187011719
30 30 42|30 30 42,8.058547973632812
36 30 42|36 30 42,8.778572082519531
42 30 42|42 30 42,9.360313415527344
48 30 42|48 30 42,9.565353393554688
54 30 42|54 30 42,10.242462158203125
60 30 42|60 30 42,11.119842529296875
66 30 42|66 30 42,12.145042419433594
72 30 42|72 30 42,10.733604431152344
78 30 42|78 30 42,11.067390441894531
84 30 42|84 30 42,12.969970703125
90 30 42|90 30 42,12.93182373046875
96 30 42|96 30 42,12.326240539550781
36 42|36 42,6.6375732421875
6 36 42|6 36 42,6.885528564453125
12 36 42|12 36 42,7.119178771972656
18 36 42|18 36 42,7.734298706054687
24 36 42|24 36 42,8.172988891601562
30 36 42|30 36 42,8.544921875
36 36 42|36 36 42,9.2315673828125
42 36 42|42 36 42,10.704994201660156
48 36 42|48 36 42,10.595321655273438
54 36 42|54 36 42,10.957717895507812
60 36 42|60 36 42,10.79559326171875
66 36 42|66 36 42,12.826919555664062
72 36 42|72 36 42,12.516975402832031
78 36 42|78 36 42,14.643669128417969
84 36 42|84 36 42,12.359619140625
90 36 42|90 36 42,12.044906616210938
96 36 42|96 36 42,12.302398681640625
42 42|42 42,7.004737854003906
6 42 42|6 42 42,6.923675537109375
12 42 42|12 42 42,7.6198577880859375
18 42 42|18 42 42,8.039474487304688
24 42 42|24 42 42,9.064674377441406
30 42 42|30 42 42,9.3841552734375
36 42 42|36 42 42,10.313987731933594
42 42 42|42 42 42,10.771751403808594
48 42 42|48 42 42,12.383460998535156
54 42 42|54 42 42,11.315345764160156
60 42 42|60 42 42,11.129379272460938
66 42 42|66 42 42,12.326240539550781
72 42 42|72 42 42,14.486312866210938
78 42 42|78 42 42,13.00811767578125
84 42 42|84 42 42,12.93182373046875
90 42 42|90 42 42,14.157295227050781
96 42 42|96 42 42,13.036727905273438
48 42|48 42,7.071495056152344
6 48 42|6 48 42,6.999969482421875
12 48 42|12 48 42,7.796287536621095
18 48 42|18 48 42,8.192062377929688
24 48 42|24 48 42,8.921623229980469
30 48 42|30 48 42,9.913444519042969
36 48 42|36 48 42,11.472702026367188
42 48 42|42 48 42,11.324882507324219
48 48 42|48 48 42,10.957717895507812
54 48 42|54 48 42,12.24517822265625
60 48 42|60 48 42,12.507438659667969
66 48 42|66 48 42,12.907981872558594
72 48 42|72 48 42,13.356208801269531
78 48 42|78 48 42,14.057159423828125
84 48 42|84 48 42,12.917518615722656
90 48 42|90 48 42,12.669563293457031
96 48 42|96 48 42,13.16070556640625
54 42|54 42,6.6280364990234375
6 54 42|6 54 42,7.071495056152344
12 54 42|12 54 42,7.300376892089844
18 54 42|18 54 42,8.697509765625
24 54 42|24 54 42,9.555816650390625
30 54 42|30 54 42,10.2996826171875
36 54 42|36 54 42,11.119842529296875
42 54 42|42 54 42,11.801719665527344
48 54 42|48 54 42,13.880729675292969
54 54 42|54 54 42,12.297630310058594
60 54 42|60 54 42,12.850761413574219
66 54 42|66 54 42,13.141632080078125
72 54 42|72 54 42,13.399124145507812
78 54 42|78 54 42,13.1988525390625
84 54 42|84 54 42,14.014244079589844
90 54 42|90 54 42,14.95361328125
96 54 42|96 54 42,14.576911926269531
60 42|60 42,6.728172302246094
6 60 42|6 60 42,7.271766662597656
12 60 42|12 60 42,7.829666137695313
18 60 42|18 60 42,8.893013000488281
24 60 42|24 60 42,12.311935424804688
30 60 42|30 60 42,10.380744934082031
36 60 42|36 60 42,11.401176452636719
42 60 42|42 60 42,11.806488037109375
48 60 42|48 60 42,12.612342834472656
54 60 42|54 60 42,13.289451599121094
60 60 42|60 60 42,13.437271118164062
66 60 42|66 60 42,13.227462768554688
72 60 42|72 60 42,13.217926025390625
78 60 42|78 60 42,13.833045959472656
84 60 42|84 60 42,12.812614440917969
90 60 42|90 60 42,14.553070068359375
96 60 42|96 60 42,15.063285827636719
66 42|66 42,6.656646728515625
6 66 42|6 66 42,7.386207580566406
12 66 42|12 66 42,7.86304473876953
18 66 42|18 66 42,8.797645568847656
24 66 42|24 66 42,13.170242309570312
30 66 42|30 66 42,11.935234069824219
36 66 42|36 66 42,12.006759643554688
42 66 42|42 66 42,14.972686767578125
48 66 42|48 66 42,13.203620910644531
54 66 42|54 66 42,13.070106506347656
60 66 42|60 66 42,12.388229370117188
66 66 42|66 66 42,13.628005981445312
72 66 42|72 66 42,13.365745544433594
78 66 42|78 66 42,14.896392822265625
84 66 42|84 66 42,14.901161193847656
90 66 42|90 66 42,15.29693603515625
96 66 42|96 66 42,15.015602111816406
72 42|72 42,7.491111755371094
6 72 42|6 72 42,7.100105285644531
12 72 42|12 72 42,8.225440979003906
18 72 42|18 72 42,9.598731994628906
24 72 42|24 72 42,10.3759765625
30 72 42|30 72 42,11.29150390625
36 72 42|36 72 42,11.658668518066406
42 72 42|42 72 42,12.240409851074219
48 72 42|48 72 42,12.922286987304688
54 72 42|54 72 42,13.308525085449219
60 72 42|60 72 42,13.380050659179688
66 72 42|66 72 42,15.683174133300781
72 72 42|72 72 42,14.462471008300781
78 72 42|78 72 42,15.411376953125
84 72 42|84 72 42,14.557838439941406
90 72 42|90 72 42,17.05169677734375
96 72 42|96 72 42,15.230178833007812
78 42|78 42,7.205009460449219
6 78 42|6 78 42,7.28607177734375
12 78 42|12 78 42,8.268356323242188
18 78 42|18 78 42,9.751319885253906
24 78 42|24 78 42,10.876655578613281
30 78 42|30 78 42,12.006759643554688
36 78 42|36 78 42,11.906623840332031
42 78 42|42 78 42,12.874603271484375
48 78 42|48 78 42,13.914108276367188
54 78 42|54 78 42,13.451576232910156
60 78 42|60 78 42,12.621879577636719
66 78 42|66 78 42,13.837814331054688
72 78 42|72 78 42,14.133453369140625
78 78 42|78 78 42,15.678405761718752
84 78 42|84 78 42,14.705657958984375
90 78 42|90 78 42,15.654563903808594
96 78 42|96 78 42,18.744468688964844
84 42|84 42,7.0095062255859375
6 84 42|6 84 42,7.667541503906249
12 84 42|12 84 42,8.43048095703125
18 84 42|18 84 42,10.080337524414062
24 84 42|24 84 42,11.577606201171875
30 84 42|30 84 42,12.4359130859375
36 84 42|36 84 42,12.760162353515625
42 84 42|42 84 42,13.580322265625
48 84 42|48 84 42,13.00811767578125
54 84 42|54 84 42,12.85552978515625
60 84 42|60 84 42,13.737678527832031
66 84 42|66 84 42,14.729499816894531
72 84 42|72 84 42,13.971328735351562
78 84 42|78 84 42,15.020370483398438
84 84 42|84 84 42,16.531944274902344
90 84 42|90 84 42,15.640258789062498
96 84 42|96 84 42,15.983581542968752
90 42|90 42,7.052421569824219
6 90 42|6 90 42,7.1430206298828125
12 90 42|12 90 42,9.264945983886719
18 90 42|18 90 42,10.542869567871094
24 90 42|24 90 42,12.1307373046875
30 90 42|30 90 42,12.297630310058594
36 90 42|36 90 42,12.407302856445312
42 90 42|42 90 42,12.77923583984375
48 90 42|48 90 42,14.529228210449219
54 90 42|54 90 42,13.360977172851562
60 90 42|60 90 42,15.392303466796875
66 90 42|66 90 42,14.758110046386719
72 90 42|72 90 42,14.834403991699219
78 90 42|78 90 42,15.28739929199219
84 90 42|84 90 42,14.820098876953125
90 90 42|90 90 42,15.020370483398438
96 90 42|96 90 42,16.527175903320312
96 42|96 42,7.109642028808594
6 96 42|6 96 42,7.534027099609375
12 96 42|12 96 42,8.587837219238281
18 96 42|18 96 42,9.808540344238281
24 96 42|24 96 42,11.372566223144531
30 96 42|30 96 42,12.035369873046875
36 96 42|36 96 42,13.54217529296875
42 96 42|42 96 42,12.674331665039062
48 96 42|48 96 42,13.00811767578125
54 96 42|54 96 42,15.730857849121096
60 96 42|60 96 42,15.29693603515625
66 96 42|66 96 42,14.834403991699219
72 96 42|72 96 42,15.959739685058594
78 96 42|78 96 42,14.743804931640625
84 96 42|84 96 42,15.664100646972656
90 96 42|90 96 42,15.773773193359375
96 96 42|96 96 42,15.90728759765625
48|48,6.718635559082031
6 48|6 48,6.7996978759765625
6 6 48|6 6 48,6.809234619140625
12 6 48|12 6 48,6.885528564453125
18 6 48|18 6 48,6.794929504394531
24 6 48|24 6 48,6.728172302246094
30 6 48|30 6 48,6.82830810546875
36 6 48|36 6 48,6.890296936035156
42 6 48|42 6 48,7.0285797119140625
48 6 48|48 6 48,7.243156433105469
54 6 48|54 6 48,7.0953369140625
60 6 48|60 6 48,7.3146820068359375
66 6 48|66 6 48,7.052421569824219
72 6 48|72 6 48,7.119178771972656
78 6 48|78 6 48,7.719993591308595
84 6 48|84 6 48,7.262229919433594
90 6 48|90 6 48,7.343292236328125
96 6 48|96 6 48,7.596015930175781
12 48|12 48,6.8569183349609375
6 12 48|6 12 48,7.309913635253906
12 12 48|12 12 48,6.465911865234375
18 12 48|18 12 48,6.918907165527344
24 12 48|24 12 48,7.05718994140625
30 12 48|30 12 48,7.004737854003906
36 12 48|36 12 48,7.6007843017578125
42 12 48|42 12 48,7.433891296386719
48 12 48|48 12 48,7.338523864746094
54 12 48|54 12 48,7.5435638427734375
60 12 48|60 12 48,7.419586181640625
66 12 48|66 12 48,8.091926574707031
72 12 48|72 12 48,8.740425109863281
78 12 48|78 12 48,8.535385131835938
84 12 48|84 12 48,8.869171142578125
90 12 48|90 12 48,9.560585021972656
96 12 48|96 12 48,9.860992431640625
18 48|18 48,6.771087646484375
6 18 48|6 18 48,6.8569183349609375
12 18 48|12 18 48,6.804466247558594
18 18 48|18 18 48,6.9904327392578125
24 18 48|24 18 48,7.2193145751953125
30 18 48|30 18 48,7.805824279785157
36 18 48|36 18 48,8.58306884765625
42 18 48|42 18 48,7.958412170410157
48 18 48|48 18 48,8.516311645507812
54 18 48|54 18 48,8.578300476074219
60 18 48|60 18 48,9.846687316894531
66 18 48|66 18 48,9.860992431640625
72 18 48|72 18 48,9.450912475585938
78 18 48|78 18 48,9.932518005371094
84 18 48|84 18 48,10.132789611816406
90 18 48|90 18 48,10.294914245605469
96 18 48|96 18 48,10.824203491210938
24 48|24 48,6.804466247558594
6 24 48|6 24 48,6.961822509765625
12 24 48|12 24 48,7.01904296875
18 24 48|18 24 48,8.344650268554688
24 24 48|24 24 48,7.658004760742187
30 24 48|30 24 48,8.330345153808594
36 24 48|36 24 48,8.397102355957031
42 24 48|42 24 48,9.245872497558594
48 24 48|48 24 48,10.318756103515625
54 24 48|54 24 48,10.437965393066406
60 24 48|60 24 48,11.02447509765625
66 24 48|66 24 48,11.529922485351562
72 24 48|72 24 48,11.191368103027344
78 24 48|78 24 48,10.542869567871094
84 24 48|84 24 48,13.065338134765625
90 24 48|90 24 48,12.722015380859375
96 24 48|96 24 48,11.582374572753906
30 48|30 48,6.670951843261719
6 30 48|6 30 48,6.718635559082031
12 30 48|12 30 48,7.071495056152344
18 30 48|18 30 48,7.419586181640625
24 30 48|24 30 48,8.420944213867188
30 30 48|30 30 48,8.611679077148438
36 30 48|36 30 48,9.465217590332031
42 30 48|42 30 48,10.166168212890625
48 30 48|48 30 48,11.010169982910156
54 30 48|54 30 48,11.467933654785156
60 30 48|60 30 48,12.55035400390625
66 30 48|66 30 48,11.739730834960938
72 30 48|72 30 48,11.649131774902344
78 30 48|78 30 48,12.85552978515625
84 30 48|84 30 48,12.01629638671875
90 30 48|90 30 48,12.93182373046875
96 30 48|96 30 48,13.208389282226562
36 48|36 48,6.6471099853515625
6 36 48|6 36 48,6.8378448486328125
12 36 48|12 36 48,7.1620941162109375
18 36 48|18 36 48,7.414817810058594
24 36 48|24 36 48,8.664131164550781
30 36 48|30 36 48,9.675025939941406
36 36 48|36 36 48,9.493827819824219
42 36 48|42 36 48,10.247230529785156
48 36 48|48 36 48,11.525154113769531
54 36 48|54 36 48,11.129379272460938
60 36 48|60 36 48,12.612342834472656
66 36 48|66 36 48,12.636184692382812
72 36 48|72 36 48,12.278556823730469
78 36 48|78 36 48,13.713836669921875
84 36 48|84 36 48,13.61846923828125
90 36 48|90 36 48,13.451576232910156
96 36 48|96 36 48,12.516975402832031
42 48|42 48,6.556510925292969
6 42 48|6 42 48,7.3146820068359375
12 42 48|12 42 48,7.548332214355469
18 42 48|18 42 48,8.382797241210938
24 42 48|24 42 48,9.031295776367188
30 42 48|30 42 48,9.794235229492188
36 42 48|36 42 48,10.781288146972656
42 42 48|42 42 48,11.749267578125
48 42 48|48 42 48,11.5203857421875
54 42 48|54 42 48,12.845993041992188
60 42 48|60 42 48,12.55035400390625
66 42 48|66 42 48,13.322830200195312
72 42 48|72 42 48,12.712478637695312
78 42 48|78 42 48,14.53399658203125
84 42 48|84 42 48,13.666152954101562
90 42 48|90 42 48,13.360977172851562
96 42 48|96 42 48,13.54217529296875
48 48|48 48,6.670951843261719
6 48 48|6 48 48,6.8950653076171875
12 48 48|12 48 48,7.643699645996095
18 48 48|18 48 48,8.420944213867188
24 48 48|24 48 48,8.831024169921875
30 48 48|30 48 48,11.32965087890625
36 48 48|36 48 48,11.487007141113281
42 48 48|42 48 48,11.425018310546875
48 48 48|48 48 48,12.860298156738281
54 48 48|54 48 48,12.898445129394531
60 48 48|60 48 48,13.365745544433594
66 48 48|66 48 48,13.184547424316406
72 48 48|72 48 48,12.974739074707031
78 48 48|78 48 48,13.470649719238281
84 48 48|84 48 48,12.764930725097656
90 48 48|90 48 48,13.446807861328125
96 48 48|96 48 48,14.667510986328125
54 48|54 48,6.699562072753906
6 54 48|6 54 48,7.0476531982421875
12 54 48|12 54 48,7.7915191650390625
18 54 48|18 54 48,8.826255798339844
24 54 48|24 54 48,10.26153564453125
30 54 48|30 54 48,16.884803771972656
36 54 48|36 54 48,11.701583862304688
42 54 48|42 54 48,11.925697326660156
48 54 48|48 54 48,13.6566162109375
54 54 48|54 54 48,13.027191162109375
60 54 48|60 54 48,12.55035400390625
66 54 48|66 54 48,13.16070556640625
72 54 48|72 54 48,12.70294189453125
78 54 48|78 54 48,14.104843139648438
84 54 48|84 54 48,13.995170593261719
90 54 48|90 54 48,14.667510986328125
96 54 48|96 54 48,15.339851379394531
60 48|60 48,6.82830810546875
6 60 48|6 60 48,7.166862487792969
12 60 48|12 60 48,8.20159912109375
18 60 48|18 60 48,9.0789794921875
24 60 48|24 60 48,10.199546813964844
30 60 48|30 60 48,11.477470397949219
36 60 48|36 60 48,11.48223876953125
42 60 48|42 60 48,14.209747314453125
48 60 48|48 60 48,13.489723205566406
54 60 48|54 60 48,12.912750244140625
60 60 48|60 60 48,13.194084167480469
66 60 48|66 60 48,13.890266418457031
72 60 48|72 60 48,14.472007751464844
78 60 48|78 60 48,15.664100646972656
84 60 48|84 60 48,15.430450439453125
90 60 48|90 60 48,15.668869018554688
96 60 48|96 60 48,15.249252319335938
66 48|66 48,6.8759918212890625
6 66 48|6 66 48,6.9522857666015625
12 66 48|12 66 48,8.172988891601562
18 66 48|18 66 48,10.066032409667969
24 66 48|24 66 48,10.666847229003906
30 66 48|30 66 48,11.420249938964844
36 66 48|36 66 48,12.826919555664062
42 66 48|42 66 48,12.593269348144531
48 66 48|48 66 48,13.103485107421875
54 66 48|54 66 48,12.698173522949219
60 66 48|60 66 48,13.513565063476562
66 66 48|66 66 48,14.424324035644531
72 66 48|72 66 48,14.123916625976562
78 66 48|78 66 48,14.333724975585938
84 66 48|84 66 48,14.910697937011719
90 66 48|90 66 48,14.863014221191406
96 66 48|96 66 48,15.597343444824219
72 48|72 48,6.604194641113281
6 72 48|6 72 48,7.185935974121094
12 72 48|12 72 48,7.796287536621095
18 72 48|18 72 48,9.431838989257812
24 72 48|24 72 48,12.140274047851562
30 72 48|30 72 48,12.078285217285156
36 72 48|36 72 48,12.111663818359375
42 72 48|42 72 48,15.2587890625
48 72 48|48 72 48,13.790130615234375
54 72 48|54 72 48,14.171600341796875
60 72 48|60 72 48,12.564659118652344
66 72 48|66 72 48,13.737678527832031
72 72 48|72 72 48,16.837120056152344
78 72 48|78 72 48,14.271736145019531
84 72 48|84 72 48,14.848709106445312
90 72 48|90 72 48,15.28739929199219
