6|6,10.79559326171875
6 24 36|6 24 36,11.272430419921875
12 24 36|12 24 36,11.339187622070312
18 24 36|18 24 36,11.606216430664062
24 24 36|24 24 36,11.682510375976562
30 24 36|30 24 36,12.969970703125
36 24 36|36 24 36,12.860298156738281
42 24 36|42 24 36,12.750625610351562
48 24 36|48 24 36,13.3514404296875
54 24 36|54 24 36,14.328956604003906
60 24 36|60 24 36,14.352798461914062
66 24 36|66 24 36,15.015602111816406
72 24 36|72 24 36,15.869140625
78 24 36|78 24 36,14.843940734863281
84 24 36|84 24 36,14.967918395996094
90 24 36|90 24 36,16.188621520996094
96 24 36|96 24 36,15.625953674316408
30 36|30 36,10.585784912109375
6 30 36|6 30 36,11.286735534667969
12 30 36|12 30 36,13.0462646484375
18 30 36|18 30 36,12.006759643554688
24 30 36|24 30 36,12.903213500976562
30 30 36|30 30 36,13.585090637207031
36 30 36|36 30 36,13.570785522460938
42 30 36|42 30 36,14.028549194335938
48 30 36|48 30 36,14.667510986328125
54 30 36|54 30 36,13.971328735351562
60 30 36|60 30 36,15.516281127929688
66 30 36|66 30 36,15.1824951171875
72 30 36|72 30 36,15.59257507324219
78 30 36|78 30 36,14.929771423339844
84 30 36|84 30 36,16.379356384277344
90 30 36|90 30 36,15.206336975097656
96 30 36|96 30 36,18.768310546875
36 36|36 36,10.895729064941406
6 36 36|6 36 36,11.196136474609375
12 36 36|12 36 36,11.649131774902344
18 36 36|18 36 36,12.8936767578125
24 36 36|24 36 36,12.979507446289062
30 36 36|30 36 36,12.421607971191406
36 36 36|36 36 36,13.566017150878906
42 36 36|42 36 36,13.599395751953125
48 36 36|48 36 36,13.871192932128906
54 36 36|54 36 36,17.490386962890625
60 36 36|60 36 36,15.063285827636719
66 36 36|66 36 36,16.736984252929688
72 36 36|72 36 36,16.183853149414062
78 36 36|78 36 36,16.870498657226562
84 36 36|84 36 36,16.832351684570312
90 36 36|90 36 36,16.52240753173828
96 36 36|96 36 36,18.138885498046875
42 36|42 36,11.119842529296875
6 42 36|6 42 36,10.962486267089844
12 42 36|12 42 36,12.903213500976562
18 42 36|18 42 36,12.660026550292969
24 42 36|24 42 36,13.394355773925781
30 42 36|30 42 36,13.041496276855469
36 42 36|36 42 36,14.095306396484375
42 42 36|42 42 36,15.783309936523438
48 42 36|48 42 36,14.605522155761719
54 42 36|54 42 36,15.988349914550781
60 42 36|60 42 36,15.91205596923828
66 42 36|66 42 36,16.20769500732422
72 42 36|72 42 36,16.002655029296875
78 42 36|78 42 36,17.328262329101562
84 42 36|84 42 36,17.28057861328125
90 42 36|90 42 36,17.604827880859375
96 42 36|96 42 36,17.881393432617188
48 36|48 36,11.010169982910156
6 48 36|6 48 36,10.967254638671875
12 48 36|12 48 36,12.273788452148438
18 48 36|18 48 36,12.760162353515625
24 48 36|24 48 36,13.523101806640625
30 48 36|30 48 36,14.190673828125
36 48 36|36 48 36,14.867782592773438
42 48 36|42 48 36,16.679763793945312
48 48 36|48 48 36,15.90728759765625
54 48 36|54 48 36,16.036033630371094
60 48 36|60 48 36,16.465187072753906
66 48 36|66 48 36,16.508102416992188
72 48 36|72 48 36,17.380714416503906
78 48 36|78 48 36,19.11163330078125
84 48 36|84 48 36,17.828941345214844
90 48 36|90 48 36,18.897056579589844
96 48 36|96 48 36,19.1497802734375
54 36|54 36,10.848045349121094
6 54 36|6 54 36,11.954307556152344
12 54 36|12 54 36,12.922286987304688
18 54 36|18 54 36,12.450218200683594
24 54 36|24 54 36,13.556480407714844
30 54 36|30 54 36,13.380050659179688
36 54 36|36 54 36,15.435218811035154
42 54 36|42 54 36,14.748573303222656
48 54 36|48 54 36,15.411376953125
54 54 36|54 54 36,16.39842987060547
60 54 36|60 54 36,16.145706176757812
66 54 36|66 54 36,17.027854919433594
72 54 36|72 54 36,19.021034240722656
78 54 36|78 54 36,19.216537475585938
84 54 36|84 54 36,19.550323486328125
90 54 36|90 54 36,17.905235290527344
96 54 36|96 54 36,18.439292907714844
60 36|60 36,11.205673217773438
6 60 36|6 60 36,12.402534484863281
12 60 36|12 60 36,12.879371643066406
18 60 36|18 60 36,13.294219970703125
24 60 36|24 60 36,13.790130615234375
30 60 36|30 60 36,16.031265258789062
36 60 36|36 60 36,15.282630920410154
42 60 36|42 60 36,15.192031860351562
48 60 36|48 60 36,17.01831817626953
54 60 36|54 60 36,18.320083618164062
60 60 36|60 60 36,18.563270568847656
66 60 36|66 60 36,18.029212951660156
72 60 36|72 60 36,18.515586853027344
78 60 36|78 60 36,19.359588623046875
84 60 36|84 60 36,19.273757934570312
90 60 36|90 60 36,18.486976623535156
96 60 36|96 60 36,19.559860229492188
66 36|66 36,10.809898376464844
6 66 36|6 66 36,11.401176452636719
12 66 36|12 66 36,12.335777282714844
18 66 36|18 66 36,13.604164123535156
24 66 36|24 66 36,14.433860778808594
30 66 36|30 66 36,16.231536865234375
36 66 36|36 66 36,14.300346374511719
42 66 36|42 66 36,15.535354614257812
48 66 36|48 66 36,17.032623291015625
54 66 36|54 66 36,17.73834228515625
60 66 36|60 66 36,18.024444580078125
66 66 36|66 66 36,19.292831420898438
72 66 36|72 66 36,20.07007598876953
78 66 36|78 66 36,19.37389373779297
84 66 36|84 66 36,20.074844360351562
90 66 36|90 66 36,21.31938934326172
96 66 36|96 66 36,22.797584533691406
72 36|72 36,10.499954223632812
6 72 36|6 72 36,11.601448059082031
12 72 36|12 72 36,12.77923583984375
18 72 36|18 72 36,12.784004211425781
24 72 36|24 72 36,13.246536254882812
30 72 36|30 72 36,14.281272888183594
36 72 36|36 72 36,16.489028930664062
42 72 36|42 72 36,16.51763916015625
48 72 36|48 72 36,17.142295837402344
54 72 36|54 72 36,17.189979553222656
60 72 36|60 72 36,19.37389373779297
66 72 36|66 72 36,17.914772033691406
72 72 36|72 72 36,19.311904907226562
78 72 36|78 72 36,19.059181213378906
84 72 36|84 72 36,19.34528350830078
90 72 36|90 72 36,22.039413452148438
96 72 36|96 72 36,20.599365234375
78 36|78 36,11.396408081054688
6 78 36|6 78 36,12.731552124023438
12 78 36|12 78 36,12.946128845214844
18 78 36|18 78 36,14.390945434570312
24 78 36|24 78 36,15.134811401367188
30 78 36|30 78 36,14.958381652832031
36 78 36|36 78 36,16.069412231445312
42 78 36|42 78 36,16.52240753173828
48 78 36|48 78 36,17.337799072265625
54 78 36|54 78 36,18.072128295898438
60 78 36|60 78 36,19.712448120117188
66 78 36|66 78 36,19.407272338867188
72 78 36|72 78 36,20.608901977539062
78 78 36|78 78 36,21.085739135742188
84 78 36|84 78 36,21.309852600097656
90 78 36|90 78 36,20.97606658935547
96 78 36|96 78 36,21.48151397705078
84 36|84 36,10.6048583984375
6 84 36|6 84 36,12.669563293457031
12 84 36|12 84 36,12.378692626953125
18 84 36|18 84 36,14.376640319824219
24 84 36|24 84 36,14.734268188476562
30 84 36|30 84 36,15.26355743408203
36 84 36|36 84 36,17.452239990234375
42 84 36|42 84 36,16.48426055908203
48 84 36|48 84 36,18.477439880371094
54 84 36|54 84 36,19.60277557373047
60 84 36|60 84 36,21.347999572753906
66 84 36|66 84 36,19.960403442382812
72 84 36|72 84 36,21.238327026367188
78 84 36|78 84 36,21.800994873046875
84 84 36|84 84 36,21.677017211914062
90 84 36|90 84 36,21.55303955078125
96 84 36|96 84 36,22.182464599609375
90 36|90 36,11.854171752929688
6 90 36|6 90 36,12.259483337402344
12 90 36|12 90 36,13.513565063476562
18 90 36|18 90 36,14.333724975585938
24 90 36|24 90 36,14.429092407226562
30 90 36|30 90 36,15.478134155273438
36 90 36|36 90 36,16.326904296875
42 90 36|42 90 36,17.256736755371094
48 90 36|48 90 36,18.23902130126953
54 90 36|54 90 36,17.62866973876953
60 90 36|60 90 36,18.897056579589844
66 90 36|66 90 36,20.117759704589844
72 90 36|72 90 36,20.63751220703125
78 90 36|78 90 36,20.051002502441406
84 90 36|84 90 36,21.24309539794922
90 90 36|90 90 36,21.796226501464844
96 90 36|96 90 36,21.653175354003906
96 36|96 36,10.972023010253906
6 96 36|6 96 36,11.86370849609375
12 96 36|12 96 36,12.640953063964844
18 96 36|18 96 36,14.972686767578125
24 96 36|24 96 36,14.858245849609375
30 96 36|30 96 36,16.298294067382812
36 96 36|36 96 36,16.918182373046875
42 96 36|42 96 36,19.15454864501953
48 96 36|48 96 36,19.00196075439453
54 96 36|54 96 36,19.41204071044922
60 96 36|60 96 36,18.930435180664062
66 96 36|66 96 36,21.572113037109375
72 96 36|72 96 36,20.575523376464844
78 96 36|78 96 36,20.17974853515625
84 96 36|84 96 36,22.444725036621094
90 96 36|90 96 36,21.834373474121094
96 96 36|96 96 36,21.500587463378906
42|42,10.738372802734375
6 42|6 42,10.004043579101562
6 6 42|6 6 42,11.3677978515625
12 6 42|12 6 42,10.576248168945312
18 6 42|18 6 42,10.991096496582031
24 6 42|24 6 42,10.87188720703125
30 6 42|30 6 42,10.848045349121094
36 6 42|36 6 42,11.401176452636719
42 6 42|42 6 42,11.243820190429688
48 6 42|48 6 42,11.067390441894531
54 6 42|54 6 42,11.124610900878906
60 6 42|60 6 42,12.202262878417969
66 6 42|66 6 42,11.71112060546875
72 6 42|72 6 42,11.467933654785156
78 6 42|78 6 42,12.769699096679688
84 6 42|84 6 42,12.192726135253906
90 6 42|90 6 42,12.698173522949219
96 6 42|96 6 42,12.431144714355469
12 42|12 42,11.55853271484375
6 12 42|6 12 42,11.396408081054688
12 12 42|12 12 42,10.838508605957031
18 12 42|18 12 42,11.363029479980469
24 12 42|24 12 42,11.55853271484375
30 12 42|30 12 42,11.029243469238281
36 12 42|36 12 42,11.777877807617188
42 12 42|42 12 42,11.692047119140625
48 12 42|48 12 42,12.011528015136719
54 12 42|54 12 42,12.111663818359375
60 12 42|60 12 42,12.807846069335938
66 12 42|66 12 42,12.93182373046875
72 12 42|72 12 42,12.392997741699219
78 12 42|78 12 42,12.454986572265625
84 12 42|84 12 42,13.699531555175781
90 12 42|90 12 42,13.327598571777344
96 12 42|96 12 42,13.141632080078125
18 42|18 42,10.924339294433594
6 18 42|6 18 42,11.072158813476562
12 18 42|12 18 42,11.706352233886719
18 18 42|18 18 42,11.544227600097656
24 18 42|24 18 42,12.073516845703125
30 18 42|30 18 42,12.216567993164062
36 18 42|36 18 42,12.8936767578125
42 18 42|42 18 42,12.62664794921875
48 18 42|48 18 42,12.402534484863281
54 18 42|54 18 42,12.578964233398438
60 18 42|60 18 42,14.185905456542969
66 18 42|66 18 42,14.0380859375
72 18 42|72 18 42,13.966560363769531
78 18 42|78 18 42,15.196800231933594
84 18 42|84 18 42,14.944076538085938
90 18 42|90 18 42,14.905929565429688
96 18 42|96 18 42,14.4195556640625
24 42|24 42,10.766983032226562
6 24 42|6 24 42,11.076927185058594
12 24 42|12 24 42,11.858940124511719
18 24 42|18 24 42,11.816024780273438
24 24 42|24 24 42,12.259483337402344
30 24 42|30 24 42,13.775825500488281
36 24 42|36 24 42,12.998580932617188
42 24 42|42 24 42,13.713836669921875
48 24 42|48 24 42,13.31329345703125
54 24 42|54 24 42,14.700889587402344
60 24 42|60 24 42,14.023780822753906
66 24 42|66 24 42,13.437271118164062
72 24 42|72 24 42,14.905929565429688
78 24 42|78 24 42,15.401840209960936
84 24 42|84 24 42,15.335083007812498
90 24 42|90 24 42,15.549659729003906
96 24 42|96 24 42,15.940666198730469
30 42|30 42,11.076927185058594
6 30 42|6 30 42,10.995864868164062
12 30 42|12 30 42,12.125968933105469
18 30 42|18 30 42,12.645721435546875
24 30 42|24 30 42,13.613700866699219
30 30 42|30 30 42,13.380050659179688
36 30 42|36 30 42,14.529228210449219
42 30 42|42 30 42,13.365745544433594
48 30 42|48 30 42,13.952255249023438
54 30 42|54 30 42,14.371871948242188
60 30 42|60 30 42,16.02649688720703
66 30 42|66 30 42,14.739036560058594
72 30 42|72 30 42,16.508102416992188
78 30 42|78 30 42,16.651153564453125
84 30 42|84 30 42,16.679763793945312
90 30 42|90 30 42,17.23766326904297
96 30 42|96 30 42,16.851425170898438
36 42|36 42,11.210441589355469
6 36 42|6 36 42,11.453628540039062
12 36 42|12 36 42,11.849403381347656
18 36 42|18 36 42,12.912750244140625
24 36 42|24 36 42,12.769699096679688
30 36 42|30 36 42,14.643669128417969
36 36 42|36 36 42,13.84735107421875
42 36 42|42 36 42,14.801025390625
48 36 42|48 36 42,14.8773193359375
54 36 42|54 36 42,15.974044799804688
60 36 42|60 36 42,16.24584197998047
66 36 42|66 36 42,16.961097717285156
72 36 42|72 36 42,16.584396362304688
78 36 42|78 36 42,17.39978790283203
84 36 42|84 36 42,16.90387725830078
90 36 42|90 36 42,17.43793487548828
96 36 42|96 36 42,17.73357391357422
42 42|42 42,12.068748474121094
6 42 42|6 42 42,11.234283447265625
12 42 42|12 42 42,12.083053588867188
18 42 42|18 42 42,12.507438659667969
24 42 42|24 42 42,12.941360473632812
30 42 42|30 42 42,14.61029052734375
36 42 42|36 42 42,14.514923095703125
42 42 42|42 42 42,15.244483947753906
48 42 42|48 42 42,15.06805419921875
54 42 42|54 42 42,17.189979553222656
60 42 42|60 42 42,16.078948974609375
66 42 42|66 42 42,18.715858459472656
72 42 42|72 42 42,16.546249389648438
78 42 42|78 42 42,18.08643341064453
84 42 42|84 42 42,19.14501190185547
90 42 42|90 42 42,18.301010131835938
96 42 42|96 42 42,19.135475158691406
48 42|48 42,11.000633239746094
6 48 42|6 48 42,11.749267578125
12 48 42|12 48 42,13.113021850585938
18 48 42|18 48 42,12.307167053222656
24 48 42|24 48 42,13.165473937988281
30 48 42|30 48 42,13.937950134277344
36 48 42|36 48 42,14.739036560058594
42 48 42|42 48 42,15.196800231933594
48 48 42|48 48 42,15.692710876464842
54 48 42|54 48 42,17.20905303955078
60 48 42|60 48 42,16.97063446044922
66 48 42|66 48 42,18.057823181152344
72 48 42|72 48 42,18.210411071777344
78 48 42|78 48 42,17.995834350585938
84 48 42|84 48 42,20.279884338378906
90 48 42|90 48 42,19.598007202148438
96 48 42|96 48 42,18.65386962890625
54 42|54 42,11.563301086425781
6 54 42|6 54 42,11.339187622070312
12 54 42|12 54 42,12.32147216796875
18 54 42|18 54 42,15.673637390136717
24 54 42|24 54 42,13.813972473144531
30 54 42|30 54 42,15.29693603515625
36 54 42|36 54 42,14.872550964355469
42 54 42|42 54 42,17.609596252441406
48 54 42|48 54 42,17.948150634765625
54 54 42|54 54 42,17.547607421875
60 54 42|60 54 42,17.78125762939453
66 54 42|66 54 42,19.741058349609375
72 54 42|72 54 42,18.815994262695312
78 54 42|78 54 42,20.18451690673828
84 54 42|84 54 42,19.998550415039062
90 54 42|90 54 42,18.57280731201172
96 54 42|96 54 42,19.636154174804688
60 42|60 42,10.590553283691406
6 60 42|6 60 42,11.076927185058594
12 60 42|12 60 42,12.784004211425781
18 60 42|18 60 42,13.852119445800781
24 60 42|24 60 42,13.957023620605469
30 60 42|30 60 42,14.414787292480469
36 60 42|36 60 42,17.65727996826172
42 60 42|42 60 42,16.956329345703125
48 60 42|48 60 42,17.85755157470703
54 60 42|54 60 42,17.547607421875
60 60 42|60 60 42,17.69542694091797
66 60 42|66 60 42,18.68724822998047
72 60 42|72 60 42,18.453598022460938
78 60 42|78 60 42,20.132064819335938
84 60 42|84 60 42,20.780563354492188
90 60 42|90 60 42,21.1334228515625
96 60 42|96 60 42,21.86298370361328
66 42|66 42,11.415481567382812
6 66 42|6 66 42,12.674331665039062
12 66 42|12 66 42,12.8173828125
18 66 42|18 66 42,13.251304626464844
24 66 42|24 66 42,14.472007751464844
30 66 42|30 66 42,15.549659729003906
36 66 42|36 66 42,17.28057861328125
42 66 42|42 66 42,17.023086547851562
48 66 42|48 66 42,16.8609619140625
54 66 42|54 66 42,18.568038940429688
60 66 42|60 66 42,19.354820251464844
66 66 42|66 66 42,19.655227661132812
72 66 42|72 66 42,20.017623901367188
78 66 42|78 66 42,22.373199462890625
84 66 42|84 66 42,20.98560333251953
90 66 42|90 66 42,22.65453338623047
96 66 42|96 66 42,21.4385986328125
72 42|72 42,11.200904846191406
6 72 42|6 72 42,12.693405151367188
12 72 42|12 72 42,12.316703796386719
18 72 42|18 72 42,12.989044189453125
24 72 42|24 72 42,14.2669677734375
30 72 42|30 72 42,14.805793762207031
36 72 42|36 72 42,16.112327575683594
42 72 42|42 72 42,17.871856689453125
48 72 42|48 72 42,16.937255859375
54 72 42|54 72 42,18.491744995117188
60 72 42|60 72 42,19.72198486328125
66 72 42|66 72 42,20.25127410888672
72 72 42|72 72 42,20.33710479736328
78 72 42|78 72 42,20.532608032226562
84 72 42|84 72 42,20.203590393066406
90 72 42|90 72 42,21.653175354003906
96 72 42|96 72 42,21.55780792236328
78 42|78 42,11.096000671386719
6 78 42|6 78 42,11.992454528808594
12 78 42|12 78 42,13.232231140136719
18 78 42|18 78 42,14.362335205078125
24 78 42|24 78 42,15.149116516113281
30 78 42|30 78 42,15.425682067871094
36 78 42|36 78 42,17.805099487304688
42 78 42|42 78 42,17.73834228515625
48 78 42|48 78 42,19.03533935546875
54 78 42|54 78 42,20.09868621826172
60 78 42|60 78 42,19.45018768310547
66 78 42|66 78 42,20.956993103027344
72 78 42|72 78 42,20.9808349609375
78 78 42|78 78 42,21.448135375976562
84 78 42|84 78 42,22.27306365966797
90 78 42|90 78 42,21.028518676757812
96 78 42|96 78 42,22.001266479492188
84 42|84 42,11.396408081054688
6 84 42|6 84 42,12.145042419433594
12 84 42|12 84 42,13.546943664550781
18 84 42|18 84 42,14.834403991699219
24 84 42|24 84 42,14.729499816894531
30 84 42|30 84 42,15.902519226074219
36 84 42|36 84 42,18.033981323242188
42 84 42|42 84 42,17.7001953125
48 84 42|48 84 42,18.88275146484375
54 84 42|54 84 42,18.529891967773438
60 84 42|60 84 42,19.11163330078125
66 84 42|66 84 42,19.583702087402344
72 84 42|72 84 42,20.904541015625
78 84 42|78 84 42,21.758079528808594
84 84 42|84 84 42,21.615028381347656
90 84 42|90 84 42,21.767616271972656
96 84 42|96 84 42,24.247169494628906
90 42|90 42,11.410713195800781
6 90 42|6 90 42,12.230873107910156
12 90 42|12 90 42,13.279914855957031
18 90 42|18 90 42,13.947486877441406
24 90 42|24 90 42,15.683174133300781
30 90 42|30 90 42,15.888214111328125
36 90 42|36 90 42,19.598007202148438
42 90 42|42 90 42,18.143653869628906
48 90 42|48 90 42,18.787384033203125
54 90 42|54 90 42,20.384788513183594
60 90 42|60 90 42,19.998550415039062
66 90 42|66 90 42,20.852088928222656
72 90 42|72 90 42,21.572113037109375
78 90 42|78 90 42,21.93450927734375
84 90 42|84 90 42,21.910667419433594
90 90 42|90 90 42,23.317337036132812
96 90 42|96 90 42,21.262168884277344
96 42|96 42,11.019706726074219
6 96 42|6 96 42,12.803077697753906
12 96 42|12 96 42,13.723373413085938
18 96 42|18 96 42,14.801025390625
24 96 42|24 96 42,16.25537872314453
30 96 42|30 96 42,19.311904907226562
36 96 42|36 96 42,18.186569213867188
42 96 42|42 96 42,19.164085388183594
48 96 42|48 96 42,19.33574676513672
54 96 42|54 96 42,20.074844360351562
60 96 42|60 96 42,20.26081085205078
66 96 42|66 96 42,22.644996643066406
72 96 42|72 96 42,22.263526916503906
78 96 42|78 96 42,20.742416381835938
84 96 42|84 96 42,22.945404052734375
90 96 42|90 96 42,23.26488494873047
96 96 42|96 96 42,22.482872009277344
48|48,10.914802551269531
6 48|6 48,10.738372802734375
6 6 48|6 6 48,10.652542114257812
12 6 48|12 6 48,10.886192321777344
18 6 48|18 6 48,11.267662048339844
24 6 48|24 6 48,11.219978332519531
30 6 48|30 6 48,11.296272277832031
36 6 48|36 6 48,10.943412780761719
42 6 48|42 6 48,11.000633239746094
48 6 48|48 6 48,12.235641479492188
54 6 48|54 6 48,11.639595031738281
60 6 48|60 6 48,11.763572692871094
66 6 48|66 6 48,13.079643249511719
72 6 48|72 6 48,11.78741455078125
78 6 48|78 6 48,11.849403381347656
84 6 48|84 6 48,12.965202331542969
90 6 48|90 6 48,12.331008911132812
96 6 48|96 6 48,13.818740844726562
12 48|12 48,11.878013610839844
6 12 48|6 12 48,10.952949523925781
12 12 48|12 12 48,11.248588562011719
18 12 48|18 12 48,11.162757873535156
24 12 48|24 12 48,11.463165283203125
30 12 48|30 12 48,12.822151184082031
36 12 48|36 12 48,11.906623840332031
42 12 48|42 12 48,12.388229370117188
48 12 48|48 12 48,12.679100036621094
54 12 48|54 12 48,12.593269348144531
60 12 48|60 12 48,12.583732604980469
66 12 48|66 12 48,13.146400451660156
72 12 48|72 12 48,12.845993041992188
78 12 48|78 12 48,13.322830200195312
84 12 48|84 12 48,14.0380859375
90 12 48|90 12 48,13.322830200195312
96 12 48|96 12 48,13.060569763183594
18 48|18 48,10.442733764648438
6 18 48|6 18 48,11.014938354492188
12 18 48|12 18 48,11.491775512695312
18 18 48|18 18 48,11.02447509765625
24 18 48|24 18 48,12.216567993164062
30 18 48|30 18 48,11.882781982421875
36 18 48|36 18 48,12.478828430175781
42 18 48|42 18 48,13.332366943359375
48 18 48|48 18 48,14.357566833496094
54 18 48|54 18 48,12.679100036621094
60 18 48|60 18 48,13.804435729980469
66 18 48|66 18 48,14.443397521972656
72 18 48|72 18 48,13.804435729980469
78 18 48|78 18 48,13.995170593261719
84 18 48|84 18 48,16.088485717773438
90 18 48|90 18 48,14.996528625488281
96 18 48|96 18 48,15.149116516113281
24 48|24 48,11.072158813476562
6 24 48|6 24 48,10.771751403808594
12 24 48|12 24 48,12.612342834472656
18 24 48|18 24 48,12.073516845703125
24 24 48|24 24 48,12.478828430175781
30 24 48|30 24 48,12.717247009277344
36 24 48|36 24 48,12.612342834472656
42 24 48|42 24 48,13.012886047363281
48 24 48|48 24 48,14.286041259765625
54 24 48|54 24 48,14.319419860839844
60 24 48|60 24 48,14.390945434570312
66 24 48|66 24 48,15.039443969726562
72 24 48|72 24 48,15.840530395507812
78 24 48|78 24 48,15.501976013183592
84 24 48|84 24 48,15.75946807861328
90 24 48|90 24 48,16.71314239501953
96 24 48|96 24 48,17.31395721435547
30 48|30 48,10.614395141601562
6 30 48|6 30 48,11.053085327148438
12 30 48|12 30 48,12.154579162597656
18 30 48|18 30 48,13.275146484375
24 30 48|24 30 48,13.041496276855469
30 30 48|30 30 48,12.655258178710938
36 30 48|36 30 48,13.670921325683594
42 30 48|42 30 48,15.416145324707031
48 30 48|48 30 48,14.014244079589844
54 30 48|54 30 48,16.155242919921875
60 30 48|60 30 48,16.0980224609375
66 30 48|66 30 48,17.843246459960938
72 30 48|72 30 48,16.78466796875
78 30 48|78 30 48,16.51763916015625
84 30 48|84 30 48,16.188621520996094
90 30 48|90 30 48,17.876625061035156
96 30 48|96 30 48,18.606185913085938
36 48|36 48,10.638236999511719
6 36 48|6 36 48,11.696815490722656
12 36 48|12 36 48,11.801719665527344
18 36 48|18 36 48,13.613700866699219
24 36 48|24 36 48,12.936592102050781
30 36 48|30 36 48,13.875961303710938
36 36 48|36 36 48,15.444755554199219
42 36 48|42 36 48,15.664100646972656
48 36 48|48 36 48,15.40660858154297
54 36 48|54 36 48,15.301704406738283
60 36 48|60 36 48,16.384124755859375
66 36 48|66 36 48,16.965866088867188
72 36 48|72 36 48,15.935897827148438
78 36 48|78 36 48,18.529891967773438
84 36 48|84 36 48,17.9290771484375
90 36 48|90 36 48,20.33710479736328
96 36 48|96 36 48,19.245147705078125
42 48|42 48,10.242462158203125
6 42 48|6 42 48,11.615753173828125
12 42 48|12 42 48,12.350082397460938
18 42 48|18 42 48,13.251304626464844
24 42 48|24 42 48,14.009475708007812
30 42 48|30 42 48,14.576911926269531
36 42 48|36 42 48,16.722679138183594
42 42 48|42 42 48,15.339851379394531
48 42 48|48 42 48,17.4713134765625
54 42 48|54 42 48,16.51763916015625
60 42 48|60 42 48,18.873214721679688
66 42 48|66 42 48,17.747879028320312
72 42 48|72 42 48,17.39978790283203
78 42 48|78 42 48,18.100738525390625
84 42 48|84 42 48,19.540786743164062
90 42 48|90 42 48,18.892288208007812
96 42 48|96 42 48,19.621849060058594
48 48|48 48,10.9100341796875
6 48 48|6 48 48,11.844635009765625
12 48 48|12 48 48,12.197494506835938
18 48 48|18 48 48,13.060569763183594
24 48 48|24 48 48,14.424324035644531
30 48 48|30 48 48,14.982223510742188
36 48 48|36 48 48,15.587806701660154
42 48 48|42 48 48,17.142295837402344
48 48 48|48 48 48,16.641616821289062
54 48 48|54 48 48,18.68724822998047
60 48 48|60 48 48,19.19269561767578
66 48 48|66 48 48,17.96722412109375
72 48 48|72 48 48,20.0653076171875
78 48 48|78 48 48,19.95086669921875
84 48 48|84 48 48,19.23084259033203
90 48 48|90 48 48,19.593238830566406
96 48 48|96 48 48,20.59459686279297
54 48|54 48,11.148452758789062
6 54 48|6 54 48,11.892318725585938
12 54 48|12 54 48,12.354850769042969
18 54 48|18 54 48,14.128684997558594
24 54 48|24 54 48,14.615058898925781
30 54 48|30 54 48,14.920234680175781
36 54 48|36 54 48,17.55237579345703
42 54 48|42 54 48,17.42839813232422
48 54 48|48 54 48,17.457008361816406
54 54 48|54 54 48,18.50605010986328
60 54 48|60 54 48,18.897056579589844
66 54 48|66 54 48,19.402503967285156
72 54 48|72 54 48,18.401145935058594
78 54 48|78 54 48,20.737648010253906
84 54 48|84 54 48,19.56462860107422
90 54 48|90 54 48,20.13683319091797
96 54 48|96 54 48,21.944046020507812
60 48|60 48,11.17706298828125
6 60 48|6 60 48,11.854171752929688
12 60 48|12 60 48,12.559890747070312
18 60 48|18 60 48,14.147758483886719
24 60 48|24 60 48,13.747215270996094
30 60 48|30 60 48,15.892982482910156
36 60 48|36 60 48,15.86437225341797
42 60 48|42 60 48,17.104148864746094
48 60 48|48 60 48,18.830299377441406
54 60 48|54 60 48,18.815994262695312
60 60 48|60 60 48,17.77172088623047
66 60 48|66 60 48,19.783973693847656
72 60 48|72 60 48,20.06053924560547
78 60 48|78 60 48,21.729469299316406
84 60 48|84 60 48,21.347999572753906
90 60 48|90 60 48,22.172927856445312
96 60 48|96 60 48,21.686553955078125
66 48|66 48,11.138916015625
6 66 48|6 66 48,11.973381042480469
12 66 48|12 66 48,12.555122375488281
18 66 48|18 66 48,14.171600341796875
24 66 48|24 66 48,14.638900756835938
30 66 48|30 66 48,16.069412231445312
36 66 48|36 66 48,17.414093017578125
42 66 48|42 66 48,17.709732055664062
48 66 48|48 66 48,18.181800842285156
54 66 48|54 66 48,19.583702087402344
60 66 48|60 66 48,18.57757568359375
66 66 48|66 66 48,20.933151245117188
72 66 48|72 66 48,20.17974853515625
78 66 48|78 66 48,21.44336700439453
84 66 48|84 66 48,20.06053924560547
90 66 48|90 66 48,20.999908447265625
96 66 48|96 66 48,21.772384643554688
72 48|72 48,11.172294616699219
6 72 48|6 72 48,13.227462768554688
12 72 48|12 72 48,12.960433959960938
18 72 48|18 72 48,13.895034790039062
24 72 48|24 72 48,14.748573303222656
30 72 48|30 72 48,16.48426055908203
36 72 48|36 72 48,15.888214111328125
42 72 48|42 72 48,18.072128295898438
48 72 48|48 72 48,18.243789672851562
54 72 48|54 72 48,18.58234405517578
60 72 48|60 72 48,19.91748809814453
66 72 48|66 72 48,19.79827880859375
72 72 48|72 72 48,20.890235900878906
78 72 48|78 72 48,21.448135375976562
84 72 48|84 72 48,21.886825561523438
90 72 48|90 72 48,21.872520446777344
96 72 48|96 72 48,22.172927856445312
78 48|78 48,11.301040649414062
6 78 48|6 78 48,12.645721435546875
12 78 48|12 78 48,12.993812561035156
18 78 48|18 78 48,13.904571533203125
24 78 48|24 78 48,16.465187072753906
30 78 48|30 78 48,16.51763916015625
36 78 48|36 78 48,18.057823181152344
42 78 48|42 78 48,18.553733825683594
48 78 48|48 78 48,21.185874938964844
54 78 48|54 78 48,18.91613006591797
60 78 48|60 78 48,19.693374633789062
