6|6,4.115104675292969
6 24 36|6 24 36,12.340545654296875
12 24 36|12 24 36,14.815330505371094
18 24 36|18 24 36,18.38207244873047
24 24 36|24 24 36,26.58367156982422
30 24 36|30 24 36,30.32684326171875
36 24 36|36 24 36,38.27095031738281
42 24 36|42 24 36,37.217140197753906
48 24 36|48 24 36,43.2586669921875
54 24 36|54 24 36,48.11286926269531
60 24 36|60 24 36,50.02021789550781
66 24 36|66 24 36,99.99275207519531
72 24 36|72 24 36,60.27698516845703
78 24 36|78 24 36,61.907768249511726
84 24 36|84 24 36,108.38031768798828
90 24 36|90 24 36,55.212974548339844
96 24 36|96 24 36,74.12910461425781
30 36|30 36,11.658668518066406
6 30 36|6 30 36,12.51220703125
12 30 36|12 30 36,15.549659729003906
18 30 36|18 30 36,23.2696533203125
24 30 36|24 30 36,29.439926147460938
30 30 36|30 30 36,34.770965576171875
36 30 36|36 30 36,40.63606262207031
42 30 36|42 30 36,43.97392272949219
48 30 36|48 30 36,33.61701965332031
54 30 36|54 30 36,93.53160858154297
60 30 36|60 30 36,59.36622619628906
66 30 36|66 30 36,67.62504577636719
72 30 36|72 30 36,72.80349731445312
78 30 36|78 30 36,240.3879165649414
84 30 36|84 30 36,87.81909942626953
90 30 36|90 30 36,140.04230499267578
96 30 36|96 30 36,86.34090423583984
36 36|36 36,9.608268737792969
6 36 36|6 36 36,13.589859008789062
12 36 36|12 36 36,17.495155334472656
18 36 36|18 36 36,18.157958984375
24 36 36|24 36 36,33.14495086669922
30 36 36|30 36 36,40.32611846923828
36 36 36|36 36 36,289.9932861328125
42 36 36|42 36 36,52.03723907470703
48 36 36|48 36 36,101.17530822753906
54 36 36|54 36 36,111.9852066040039
60 36 36|60 36 36,71.9594955444336
66 36 36|66 36 36,76.03168487548828
72 36 36|72 36 36,266.5901184082031
78 36 36|78 36 36,92.12970733642578
84 36 36|84 36 36,148.27728271484375
90 36 36|90 36 36,70.81985473632812
96 36 36|96 36 36,100.3122329711914
42 36|42 36,10.743141174316406
6 42 36|6 42 36,18.324851989746094
12 42 36|12 42 36,17.189979553222656
18 42 36|18 42 36,30.388832092285156
24 42 36|24 42 36,29.78801727294922
30 42 36|30 42 36,46.14830017089844
36 42 36|36 42 36,53.534507751464844
42 42 36|42 42 36,60.906410217285156
48 42 36|48 42 36,70.06168365478516
54 42 36|54 42 36,119.44770812988281
60 42 36|60 42 36,134.2916488647461
66 42 36|66 42 36,140.80524444580078
72 42 36|72 42 36,89.90287780761719
78 42 36|78 42 36,101.3803482055664
84 42 36|84 42 36,107.4075698852539
90 42 36|90 42 36,109.22908782958984
96 42 36|96 42 36,111.17935180664062
48 36|48 36,9.613037109375
6 48 36|6 48 36,20.265579223632812
12 48 36|12 48 36,26.89838409423828
18 48 36|18 48 36,32.61566162109375
24 48 36|24 48 36,30.798912048339844
30 48 36|30 48 36,50.73070526123047
36 48 36|36 48 36,107.90824890136719
42 48 36|42 48 36,65.03582000732422
48 48 36|48 48 36,126.29508972167969
54 48 36|54 48 36,88.77754211425781
60 48 36|60 48 36,86.83204650878906
66 48 36|66 48 36,159.8978042602539
72 48 36|72 48 36,105.03768920898438
78 48 36|78 48 36,293.81752014160156
84 48 36|84 48 36,112.84351348876953
90 48 36|90 48 36,113.86394500732422
96 48 36|96 48 36,121.80805206298828
54 36|54 36,306.6539764404297
6 54 36|6 54 36,18.987655639648438
12 54 36|12 54 36,378.82328033447266
18 54 36|18 54 36,38.76686096191406
24 54 36|24 54 36,47.49774932861328
30 54 36|30 54 36,55.675506591796875
36 54 36|36 54 36,65.51265716552734
42 54 36|42 54 36,75.40225982666016
48 54 36|48 54 36,80.87158203125
54 54 36|54 54 36,102.50091552734375
60 54 36|60 54 36,132.98988342285156
66 54 36|66 54 36,107.61737823486328
72 54 36|72 54 36,156.4168930053711
78 54 36|78 54 36,184.5073699951172
84 54 36|84 54 36,123.38638305664062
90 54 36|90 54 36,191.0114288330078
96 54 36|96 54 36,140.41423797607422
60 36|60 36,10.008811950683594
6 60 36|6 60 36,18.630027770996094
12 60 36|12 60 36,32.143592834472656
18 60 36|18 60 36,44.81315612792969
24 60 36|24 60 36,49.839019775390625
30 60 36|30 60 36,60.84442138671875
36 60 36|36 60 36,68.53103637695312
42 60 36|42 60 36,81.61067962646484
48 60 36|48 60 36,95.25775909423828
54 60 36|54 60 36,159.912109375
60 60 36|60 60 36,111.27471923828125
66 60 36|66 60 36,116.27197265625
72 60 36|72 60 36,112.89119720458984
78 60 36|78 60 36,191.68853759765625
84 60 36|84 60 36,141.4966583251953
90 60 36|90 60 36,211.36760711669922
96 60 36|96 60 36,146.52729034423828
66 36|66 36,11.463165283203125
6 66 36|6 66 36,26.617050170898438
12 66 36|12 66 36,26.459693908691406
18 66 36|18 66 36,43.98822784423828
24 66 36|24 66 36,44.67010498046875
30 66 36|30 66 36,117.00153350830078
36 66 36|36 66 36,77.77690887451172
42 66 36|42 66 36,99.89738464355469
48 66 36|48 66 36,148.42510223388672
54 66 36|54 66 36,108.40415954589844
60 66 36|60 66 36,113.96408081054688
66 66 36|66 66 36,184.1878890991211
72 66 36|72 66 36,120.48721313476562
78 66 36|78 66 36,128.76033782958984
84 66 36|84 66 36,222.74494171142578
90 66 36|90 66 36,213.87577056884766
96 66 36|96 66 36,155.24864196777344
72 36|72 36,10.619163513183594
6 72 36|6 72 36,30.188560485839844
12 72 36|12 72 36,34.308433532714844
18 72 36|18 72 36,44.10266876220703
24 72 36|24 72 36,59.24701690673828
30 72 36|30 72 36,71.05350494384766
36 72 36|36 72 36,83.43219757080078
42 72 36|42 72 36,78.52554321289062
48 72 36|48 72 36,158.68186950683594
54 72 36|54 72 36,110.90278625488281
60 72 36|60 72 36,127.24876403808594
66 72 36|66 72 36,129.4994354248047
72 72 36|72 72 36,146.59404754638672
78 72 36|78 72 36,213.0603790283203
84 72 36|84 72 36,151.50070190429688
90 72 36|90 72 36,162.19615936279297
96 72 36|96 72 36,102.65827178955078
78 36|78 36,498.9147186279297
6 78 36|6 78 36,31.72874450683594
12 78 36|12 78 36,39.51549530029297
18 78 36|18 78 36,50.835609436035156
24 78 36|24 78 36,47.397613525390625
30 78 36|30 78 36,38.53321075439453
36 78 36|36 78 36,95.03364562988281
42 78 36|42 78 36,156.67438507080078
48 78 36|48 78 36,104.27474975585938
54 78 36|54 78 36,89.51663970947266
60 78 36|60 78 36,127.78759002685547
66 78 36|66 78 36,129.69493865966797
72 78 36|72 78 36,144.00959014892578
78 78 36|78 78 36,145.3876495361328
84 78 36|84 78 36,154.2520523071289
90 78 36|90 78 36,260.00022888183594
96 78 36|96 78 36,192.718505859375
84 36|84 36,12.402534484863281
6 84 36|6 84 36,33.00666809082031
12 84 36|12 84 36,41.103363037109375
18 84 36|18 84 36,34.928321838378906
24 84 36|24 84 36,67.85392761230469
30 84 36|30 84 36,75.96969604492188
36 84 36|36 84 36,101.51863098144531
42 84 36|42 84 36,167.32215881347656
48 84 36|48 84 36,111.65142059326172
54 84 36|54 84 36,125.54168701171874
60 84 36|60 84 36,107.78427124023438
66 84 36|66 84 36,143.73302459716797
72 84 36|72 84 36,146.27933502197266
78 84 36|78 84 36,234.0078353881836
84 84 36|84 84 36,255.5656433105469
90 84 36|90 84 36,188.36498260498047
96 84 36|96 84 36,182.42359161376953
90 36|90 36,12.445449829101562
6 90 36|6 90 36,20.303726196289062
12 90 36|12 90 36,43.09654235839844
18 90 36|18 90 36,56.242942810058594
24 90 36|24 90 36,73.27079772949219
30 90 36|30 90 36,86.45057678222656
36 90 36|36 90 36,111.27948760986328
42 90 36|42 90 36,105.47637939453125
48 90 36|48 90 36,117.14458465576172
54 90 36|54 90 36,208.73069763183594
60 90 36|60 90 36,589.7092819213867
66 90 36|66 90 36,145.93124389648438
72 90 36|72 90 36,157.0749282836914
78 90 36|78 90 36,181.36024475097656
84 90 36|84 90 36,178.80916595458984
90 90 36|90 90 36,189.8050308227539
96 90 36|96 90 36,191.24984741210938
96 36|96 36,11.539459228515625
6 96 36|6 96 36,39.653778076171875
12 96 36|12 96 36,46.64421081542969
18 96 36|18 96 36,57.89756774902344
24 96 36|24 96 36,121.9797134399414
30 96 36|30 96 36,89.51663970947266
36 96 36|36 96 36,117.42115020751953
42 96 36|42 96 36,173.3541488647461
48 96 36|48 96 36,130.5389404296875
54 96 36|54 96 36,127.73513793945312
60 96 36|60 96 36,153.26976776123047
66 96 36|66 96 36,235.75782775878906
72 96 36|72 96 36,243.72100830078125
78 96 36|78 96 36,346.56524658203125
84 96 36|84 96 36,189.56661224365234
90 96 36|90 96 36,209.71298217773438
96 96 36|96 96 36,204.35810089111328
42|42,8.158683776855469
6 42|6 42,9.541511535644531
6 6 42|6 6 42,10.356903076171875
12 6 42|12 6 42,13.360977172851562
18 6 42|18 6 42,11.2152099609375
24 6 42|24 6 42,10.929107666015625
30 6 42|30 6 42,15.077590942382812
36 6 42|36 6 42,12.903213500976562
42 6 42|42 6 42,18.134117126464844
48 6 42|48 6 42,19.521713256835938
54 6 42|54 6 42,21.758079528808594
60 6 42|60 6 42,20.036697387695312
66 6 42|66 6 42,17.938613891601562
72 6 42|72 6 42,23.894309997558594
78 6 42|78 6 42,25.238990783691406
84 6 42|84 6 42,26.63135528564453
90 6 42|90 6 42,19.927024841308594
96 6 42|96 6 42,27.184486389160156
12 42|12 42,9.570121765136719
6 12 42|6 12 42,12.116432189941406
12 12 42|12 12 42,14.405250549316406
18 12 42|18 12 42,16.7083740234375
24 12 42|24 12 42,19.550323486328125
30 12 42|30 12 42,22.05371856689453
36 12 42|36 12 42,25.544166564941406
42 12 42|42 12 42,28.290748596191406
48 12 42|48 12 42,29.6783447265625
54 12 42|54 12 42,32.53936767578125
60 12 42|60 12 42,33.817291259765625
66 12 42|66 12 42,37.398338317871094
72 12 42|72 12 42,37.784576416015625
78 12 42|78 12 42,41.179656982421875
84 12 42|84 12 42,44.14558410644531
90 12 42|90 12 42,47.45960235595703
96 12 42|96 12 42,48.351287841796875
18 42|18 42,8.778572082519531
6 18 42|6 18 42,13.074874877929688
12 18 42|12 18 42,17.113685607910156
18 18 42|18 18 42,21.62933349609375
24 18 42|24 18 42,23.474693298339844
30 18 42|30 18 42,28.204917907714844
36 18 42|36 18 42,1220.1690673828125
42 18 42|42 18 42,35.43376922607422
48 18 42|48 18 42,40.130615234375
54 18 42|54 18 42,45.15647888183594
60 18 42|60 18 42,44.803619384765625
66 18 42|66 18 42,49.042701721191406
72 18 42|72 18 42,54.48341369628906
78 18 42|78 18 42,58.040618896484375
84 18 42|84 18 42,61.91253662109375
90 18 42|90 18 42,64.68772888183594
96 18 42|96 18 42,68.64547729492188
24 42|24 42,10.957717895507812
6 24 42|6 24 42,13.885498046875
12 24 42|12 24 42,18.410682678222656
18 24 42|18 24 42,24.30438995361328
24 24 42|24 24 42,28.65314483642578
30 24 42|30 24 42,34.56592559814453
36 24 42|36 24 42,28.23352813720703
42 24 42|42 24 42,44.188499450683594
48 24 42|48 24 42,48.122406005859375
54 24 42|54 24 42,53.877830505371094
60 24 42|60 24 42,60.00995635986328
66 24 42|66 24 42,63.30966949462891
72 24 42|72 24 42,67.08145141601562
78 24 42|78 24 42,72.19791412353516
84 24 42|84 24 42,120.22972106933594
90 24 42|90 24 42,84.51461791992188
96 24 42|96 24 42,127.94017791748047
30 42|30 42,9.074211120605469
6 30 42|6 30 42,15.89775085449219
12 30 42|12 30 42,21.85821533203125
18 30 42|18 30 42,82.81707763671875
24 30 42|24 30 42,33.12110900878906
30 30 42|30 30 42,23.42700958251953
36 30 42|36 30 42,46.977996826171875
42 30 42|42 30 42,53.31993103027344
48 30 42|48 30 42,105.72433471679688
54 30 42|54 30 42,63.147544860839844
60 30 42|60 30 42,71.36821746826172
66 30 42|66 30 42,128.3121109008789
72 30 42|72 30 42,1310.0051879882812
78 30 42|78 30 42,87.46623992919922
84 30 42|84 30 42,360.98480224609375
90 30 42|90 30 42,212.97931671142578
96 30 42|96 30 42,110.78834533691406
36 42|36 42,9.007453918457031
6 36 42|6 36 42,18.9971923828125
12 36 42|12 36 42,24.83367919921875
18 36 42|18 36 42,32.61089324951172
24 36 42|24 36 42,39.615631103515625
30 36 42|30 36 42,50.08220672607422
36 36 42|36 36 42,54.25453186035156
42 36 42|42 36 42,100.48389434814453
48 36 42|48 36 42,70.30487060546875
54 36 42|54 36 42,73.43769073486328
60 36 42|60 36 42,79.7128677368164
66 36 42|66 36 42,98.74820709228516
72 36 42|72 36 42,106.61602020263672
78 36 42|78 36 42,155.7016372680664
84 36 42|84 36 42,107.72705078125
90 36 42|90 36 42,115.22293090820312
96 36 42|96 36 42,115.09895324707031
42 42|42 42,10.557174682617188
6 42 42|6 42 42,21.233558654785156
12 42 42|12 42 42,27.246475219726562
18 42 42|18 42 42,35.7818603515625
24 42 42|24 42 42,45.80497741699219
30 42 42|30 42 42,53.353309631347656
36 42 42|36 42 42,62.67070770263672
42 42 42|42 42 42,119.05193328857422
48 42 42|48 42 42,132.7800750732422
54 42 42|54 42 42,135.0688934326172
60 42 42|60 42 42,141.23916625976562
66 42 42|66 42 42,92.61608123779297
72 42 42|72 42 42,107.42664337158203
78 42 42|78 42 42,117.22087860107422
84 42 42|84 42 42,179.95834350585938
90 42 42|90 42 42,125.88024139404297
96 42 42|96 42 42,196.19464874267578
48 42|48 42,10.26153564453125
6 48 42|6 48 42,20.37525177001953
12 48 42|12 48 42,29.754638671875
18 48 42|18 48 42,39.21031951904297
24 48 42|24 48 42,48.81858825683594
30 48 42|30 48 42,61.28311157226563
36 48 42|36 48 42,111.29379272460938
42 48 42|42 48 42,80.37567138671875
48 48 42|48 48 42,95.49140930175781
54 48 42|54 48 42,153.65123748779297
60 48 42|60 48 42,86.3027572631836
66 48 42|66 48 42,102.36263275146484
72 48 42|72 48 42,116.62483215332031
78 48 42|78 48 42,120.42999267578125
84 48 42|84 48 42,133.819580078125
90 48 42|90 48 42,140.52867889404297
96 48 42|96 48 42,139.42718505859375
54 42|54 42,11.458396911621094
6 54 42|6 54 42,28.3050537109375
12 54 42|12 54 42,31.31389617919922
18 54 42|18 54 42,44.651031494140625
24 54 42|24 54 42,55.07469177246094
30 54 42|30 54 42,64.81647491455078
36 54 42|36 54 42,63.59577178955078
42 54 42|42 54 42,87.4185562133789
48 54 42|48 54 42,81.86817169189453
54 54 42|54 54 42,100.43144226074219
60 54 42|60 54 42,106.5683364868164
66 54 42|66 54 42,161.60964965820312
72 54 42|72 54 42,524.2729187011719
78 54 42|78 54 42,192.18921661376953
84 54 42|84 54 42,158.68186950683594
90 54 42|90 54 42,214.13803100585938
96 54 42|96 54 42,160.60352325439453
60 42|60 42,10.771751403808594
6 60 42|6 60 42,29.087066650390625
12 60 42|12 60 42,36.96441650390625
18 60 42|18 60 42,47.78861999511719
24 60 42|24 60 42,56.96296691894531
30 60 42|30 60 42,605.4878234863281
36 60 42|36 60 42,77.06642150878906
42 60 42|42 60 42,106.8258285522461
48 60 42|48 60 42,108.60443115234375
54 60 42|54 60 42,174.72267150878906
60 60 42|60 60 42,126.61933898925783
66 60 42|66 60 42,127.19154357910156
72 60 42|72 60 42,155.92575073242188
78 60 42|78 60 42,154.43801879882812
84 60 42|84 60 42,164.66617584228516
90 60 42|90 60 42,244.66991424560547
96 60 42|96 60 42,165.86780548095703
66 42|66 42,12.006759643554688
6 66 42|6 66 42,31.929016113281246
12 66 42|12 66 42,33.53595733642578
18 66 42|18 66 42,49.529075622558594
24 66 42|24 66 42,64.01538848876953
30 66 42|30 66 42,76.06983184814453
36 66 42|36 66 42,106.84490203857422
42 66 42|42 66 42,166.11576080322266
48 66 42|48 66 42,115.56625366210938
54 66 42|54 66 42,122.04647064208984
60 66 42|60 66 42,125.31757354736328
66 66 42|66 66 42,189.0420913696289
72 66 42|72 66 42,150.7091522216797
78 66 42|78 66 42,154.83856201171875
84 66 42|84 66 42,245.5759048461914
90 66 42|90 66 42,176.1150360107422
96 66 42|96 66 42,192.10338592529297
72 42|72 42,13.0462646484375
6 72 42|6 72 42,33.99848937988281
12 72 42|12 72 42,42.15240478515625
18 72 42|18 72 42,53.60126495361328
24 72 42|24 72 42,70.7101821899414
30 72 42|30 72 42,78.99284362792969
36 72 42|36 72 42,101.34696960449219
42 72 42|42 72 42,162.9924774169922
48 72 42|48 72 42,110.49747467041016
54 72 42|54 72 42,190.83023071289062
60 72 42|60 72 42,189.04685974121094
66 72 42|66 72 42,148.16761016845703
72 72 42|72 72 42,162.43457794189453
78 72 42|78 72 42,244.73190307617188
84 72 42|84 72 42,251.23119354248047
90 72 42|90 72 42,261.4927291870117
96 72 42|96 72 42,276.17454528808594
78 42|78 42,11.606216430664062
6 78 42|6 78 42,97.8994369506836
12 78 42|12 78 42,33.783912658691406
18 78 42|18 78 42,56.939125061035156
24 78 42|24 78 42,159.09194946289062
30 78 42|30 78 42,87.13722229003906
36 78 42|36 78 42,108.92391204833984
42 78 42|42 78 42,106.86397552490234
48 78 42|48 78 42,182.4331283569336
54 78 42|54 78 42,126.62887573242188
60 78 42|60 78 42,101.61399841308594
66 78 42|66 78 42,156.57901763916016
72 78 42|72 78 42,157.90939331054688
78 78 42|78 78 42,171.19407653808594
84 78 42|84 78 42,144.72484588623047
90 78 42|90 78 42,187.03460693359375
96 78 42|96 78 42,185.16063690185547
84 42|84 42,9.713172912597656
6 84 42|6 84 42,40.640830993652344
12 84 42|12 84 42,49.986839294433594
18 84 42|18 84 42,62.08419799804687
24 84 42|24 84 42,76.49898529052734
30 84 42|30 84 42,116.1050796508789
36 84 42|36 84 42,99.73526000976562
42 84 42|42 84 42,81.43424987792969
48 84 42|48 84 42,123.36730957031251
54 84 42|54 84 42,207.00454711914062
60 84 42|60 84 42,170.14026641845703
66 84 42|66 84 42,172.27649688720703
72 84 42|72 84 42,184.1449737548828
78 84 42|78 84 42,230.2694320678711
84 84 42|84 84 42,196.0134506225586
90 84 42|90 84 42,199.3417739868164
96 84 42|96 84 42,210.19935607910156
90 42|90 42,11.320114135742188
6 90 42|6 90 42,29.120445251464844
12 90 42|12 90 42,47.202110290527344
18 90 42|18 90 42,64.89276885986328
24 90 42|24 90 42,79.28848266601562
30 90 42|30 90 42,112.43820190429688
36 90 42|36 90 42,113.64459991455078
42 90 42|42 90 42,180.1300048828125
48 90 42|48 90 42,144.54364776611328
54 90 42|54 90 42,141.86859130859375
60 90 42|60 90 42,160.1266860961914
66 90 42|66 90 42,169.9972152709961
72 90 42|72 90 42,183.42018127441406
78 90 42|78 90 42,204.83016967773438
84 90 42|84 90 42,373.12984466552734
90 90 42|90 90 42,314.64099884033203
96 90 42|96 90 42,210.47592163085938
96 42|96 42,13.175010681152344
6 96 42|6 96 42,45.36151885986328
12 96 42|12 96 42,49.62921142578125
18 96 42|18 96 42,67.53921508789062
24 96 42|24 96 42,84.40494537353516
30 96 42|30 96 42,115.36121368408203
36 96 42|36 96 42,112.89596557617188
42 96 42|42 96 42,182.03258514404297
48 96 42|48 96 42,217.5140380859375
54 96 42|54 96 42,173.8262176513672
60 96 42|60 96 42,166.20159149169922
66 96 42|66 96 42,184.44061279296875
72 96 42|72 96 42,284.66224670410156
78 96 42|78 96 42,188.31253051757812
84 96 42|84 96 42,215.13938903808594
90 96 42|90 96 42,227.36549377441406
96 96 42|96 96 42,239.93968963623047
48|48,7.2479248046875
6 48|6 48,8.58306884765625
6 6 48|6 6 48,8.511543273925781
12 6 48|12 6 48,9.493827819824219
18 6 48|18 6 48,9.026527404785156
24 6 48|24 6 48,10.4522705078125
30 6 48|30 6 48,11.410713195800781
36 6 48|36 6 48,17.09461212158203
42 6 48|42 6 48,11.696815490722656
48 6 48|48 6 48,13.494491577148438
54 6 48|54 6 48,13.885498046875
60 6 48|60 6 48,14.538764953613281
66 6 48|66 6 48,14.791488647460938
72 6 48|72 6 48,17.099380493164062
78 6 48|78 6 48,15.740394592285154
84 6 48|84 6 48,19.092559814453125
90 6 48|90 6 48,18.172264099121094
96 6 48|96 6 48,18.596649169921875
12 48|12 48,8.077621459960938
6 12 48|6 12 48,10.056495666503906
12 12 48|12 12 48,9.72747802734375
18 12 48|18 12 48,10.967254638671875
24 12 48|24 12 48,14.085769653320312
30 12 48|30 12 48,15.506744384765627
36 12 48|36 12 48,15.997886657714842
42 12 48|42 12 48,18.329620361328125
48 12 48|48 12 48,18.491744995117188
54 12 48|54 12 48,19.636154174804688
60 12 48|60 12 48,20.995140075683594
66 12 48|66 12 48,23.45561981201172
72 12 48|72 12 48,23.23150634765625
78 12 48|78 12 48,25.358200073242188
84 12 48|84 12 48,27.976036071777344
90 12 48|90 12 48,29.63542938232422
96 12 48|96 12 48,53.195953369140625
18 48|18 48,8.130073547363281
6 18 48|6 18 48,10.662078857421875
12 18 48|12 18 48,11.854171752929688
18 18 48|18 18 48,14.142990112304688
24 18 48|24 18 48,15.792846679687498
30 18 48|30 18 48,17.05169677734375
36 18 48|36 18 48,21.452903747558594
42 18 48|42 18 48,23.31256866455078
48 18 48|48 18 48,23.555755615234375
54 18 48|54 18 48,29.90245819091797
60 18 48|60 18 48,29.592514038085938
66 18 48|66 18 48,30.651092529296875
72 18 48|72 18 48,34.47532653808594
78 18 48|78 18 48,33.850669860839844
84 18 48|84 18 48,35.147666931152344
90 18 48|90 18 48,46.0052490234375
96 18 48|96 18 48,46.133995056152344
24 48|24 48,8.1634521484375
6 24 48|6 24 48,10.900497436523438
12 24 48|12 24 48,12.116432189941406
18 24 48|18 24 48,16.107559204101562
24 24 48|24 24 48,18.03874969482422
30 24 48|30 24 48,21.276473999023438
36 24 48|36 24 48,23.34117889404297
42 24 48|42 24 48,28.252601623535156
48 24 48|48 24 48,30.77983856201172
54 24 48|54 24 48,38.089752197265625
60 24 48|60 24 48,35.910606384277344
66 24 48|66 24 48,39.582252502441406
72 24 48|72 24 48,46.067237854003906
78 24 48|78 24 48,57.010650634765625
84 24 48|84 24 48,53.47251892089844
90 24 48|90 24 48,54.945945739746094
96 24 48|96 24 48,60.52970886230469
30 48|30 48,8.478164672851562
6 30 48|6 30 48,13.556480407714844
12 30 48|12 30 48,14.591217041015625
18 30 48|18 30 48,19.45018768310547
24 30 48|24 30 48,20.70903778076172
30 30 48|30 30 48,25.29144287109375
36 30 48|36 30 48,30.827522277832035
42 30 48|42 30 48,67.23880767822266
48 30 48|48 30 48,35.305023193359375
54 30 48|54 30 48,75.90293884277344
60 30 48|60 30 48,47.092437744140625
66 30 48|66 30 48,60.029029846191406
72 30 48|72 30 48,200.40035247802734
78 30 48|78 30 48,57.473182678222656
84 30 48|84 30 48,61.94591522216797
90 30 48|90 30 48,68.39275360107422
96 30 48|96 30 48,139.92786407470703
36 48|36 48,9.264945983886719
6 36 48|6 36 48,13.480186462402344
12 36 48|12 36 48,17.05169677734375
18 36 48|18 36 48,20.232200622558594
24 36 48|24 36 48,24.504661560058594
30 36 48|30 36 48,30.364990234375
36 36 48|36 36 48,31.270980834960938
42 36 48|42 36 48,42.86766052246094
48 36 48|48 36 48,102.1432876586914
54 36 48|54 36 48,61.87915802001954
60 36 48|60 36 48,56.9915771484375
66 36 48|66 36 48,124.65476989746095
72 36 48|72 36 48,64.9404525756836
78 36 48|78 36 48,137.73441314697266
84 36 48|84 36 48,147.1424102783203
90 36 48|90 36 48,78.64952087402344
96 36 48|96 36 48,86.6079330444336
42 48|42 48,8.411407470703125
6 42 48|6 42 48,14.672279357910156
12 42 48|12 42 48,17.4713134765625
18 42 48|18 42 48,21.73900604248047
24 42 48|24 42 48,67.89684295654297
30 42 48|30 42 48,37.92762756347656
36 42 48|36 42 48,42.481422424316406
42 42 48|42 42 48,92.6351547241211
48 42 48|48 42 48,112.19978332519531
54 42 48|54 42 48,54.43096160888672
60 42 48|60 42 48,128.33118438720703
66 42 48|66 42 48,69.34165954589844
72 42 48|72 42 48,69.14138793945312
78 42 48|78 42 48,144.98233795166016
84 42 48|84 42 48,1474.4901657104492
90 42 48|90 42 48,86.39335632324219
96 42 48|96 42 48,130.21469116210938
48 48|48 48,65.64140319824219
6 48 48|6 48 48,15.788078308105469
12 48 48|12 48 48,18.99242401123047
18 48 48|18 48 48,24.313926696777344
24 48 48|24 48 48,31.35204315185547
30 48 48|30 48 48,40.02571105957031
36 48 48|36 48 48,44.51751708984375
42 48 48|42 48 48,64.79263305664062
48 48 48|48 48 48,60.710906982421875
54 48 48|54 48 48,132.9517364501953
60 48 48|60 48 48,142.7316665649414
66 48 48|66 48 48,147.92919158935547
72 48 48|72 48 48,106.14871978759766
78 48 48|78 48 48,166.0013198852539
84 48 48|84 48 48,174.69406127929688
90 48 48|90 48 48,103.23524475097656
96 48 48|96 48 48,111.39869689941406
54 48|54 48,9.2315673828125
6 54 48|6 54 48,18.053054809570312
12 54 48|12 54 48,22.377967834472656
18 54 48|18 54 48,25.70629119873047
24 54 48|24 54 48,36.47327423095703
30 54 48|30 54 48,81.6202163696289
36 54 48|36 54 48,50.34446716308594
42 54 48|42 54 48,71.78783416748047
48 54 48|48 54 48,129.50420379638672
54 54 48|54 54 48,140.62881469726562
60 54 48|60 54 48,77.46696472167969
66 54 48|66 54 48,164.56127166748047
72 54 48|72 54 48,135.15472412109375
78 54 48|78 54 48,105.65757751464844
84 54 48|84 54 48,106.78291320800781
90 54 48|90 54 48,113.17729949951172
96 54 48|96 54 48,206.42757415771484
60 48|60 48,9.202957153320312
6 60 48|6 60 48,20.728111267089844
12 60 48|12 60 48,21.791458129882812
18 60 48|18 60 48,30.412673950195312
24 60 48|24 60 48,84.41448211669922
30 60 48|30 60 48,47.397613525390625
36 60 48|36 60 48,72.84164428710938
42 60 48|42 60 48,127.8972625732422
48 60 48|48 60 48,71.48265838623047
54 60 48|54 60 48,147.96733856201172
60 60 48|60 60 48,82.01122283935547
66 60 48|66 60 48,88.74893188476562
72 60 48|72 60 48,98.0520248413086
78 60 48|78 60 48,107.60307312011719
84 60 48|84 60 48,206.5134048461914
90 60 48|90 60 48,124.47834014892578
96 60 48|96 60 48,225.45814514160156
66 48|66 48,9.403228759765625
6 66 48|6 66 48,20.585060119628906
12 66 48|12 66 48,22.215843200683594
18 66 48|18 66 48,32.448768615722656
24 66 48|24 66 48,65.65093994140625
30 66 48|30 66 48,49.12853240966797
36 66 48|36 66 48,74.16725158691406
42 66 48|42 66 48,71.5494155883789
48 66 48|48 66 48,72.81780242919922
54 66 48|54 66 48,81.8634033203125
60 66 48|60 66 48,180.36842346191406
66 66 48|66 66 48,179.05712127685547
72 66 48|72 66 48,191.14017486572266
78 66 48|78 66 48,213.37032318115234
84 66 48|84 66 48,212.5072479248047
90 66 48|90 66 48,232.5153350830078
96 66 48|96 66 48,151.26705169677734
72 48|72 48,10.628700256347656
6 72 48|6 72 48,22.39227294921875
12 72 48|12 72 48,234.78031158447266
18 72 48|18 72 48,36.773681640625
24 72 48|24 72 48,41.565895080566406
30 72 48|30 72 48,45.61901092529297
36 72 48|36 72 48,81.09569549560547
42 72 48|42 72 48,70.0521469116211
48 72 48|48 72 48,143.55182647705078
54 72 48|54 72 48,169.830322265625
60 72 48|60 72 48,190.18173217773438
66 72 48|66 72 48,111.75155639648438
72 72 48|72 72 48,205.97457885742188
78 72 48|78 72 48,222.20134735107422
84 72 48|84 72 48,230.62705993652344
90 72 48|90 72 48,244.06909942626953
96 72 48|96 72 48,259.68074798583984
78 48|78 48,9.164810180664062
6 78 48|6 78 48,23.550987243652344
12 78 48|12 78 48,28.963088989257812
18 78 48|18 78 48,42.20008850097656
24 78 48|24 78 48,52.433013916015625
30 78 48|30 78 48,76.0793685913086
36 78 48|36 78 48,147.31407165527344
42 78 48|42 78 48,73.83346557617188
48 78 48|48 78 48,85.906982421875
54 78 48|54 78 48,176.60140991210938
60 78 48|60 78 48,116.98246002197266
