6|6,3.1423568725585938
84 18 36|84 18 36,49.73888397216797
90 18 36|90 18 36,53.85875701904297
96 18 36|96 18 36,55.39894104003906
24 36|24 36,6.461143493652344
6 24 36|6 24 36,10.2996826171875
12 24 36|12 24 36,9.098052978515625
18 24 36|18 24 36,16.808509826660156
24 24 36|24 24 36,22.225379943847656
30 24 36|30 24 36,19.521713256835938
36 24 36|36 24 36,30.8990478515625
42 24 36|42 24 36,34.193992614746094
48 24 36|48 24 36,39.539337158203125
54 24 36|54 24 36,43.44463348388672
60 24 36|60 24 36,46.677589416503906
66 24 36|66 24 36,51.35536193847656
72 24 36|72 24 36,56.72454833984375
78 24 36|78 24 36,59.20886993408203
84 24 36|84 24 36,62.98542022705078
90 24 36|90 24 36,67.42000579833984
96 24 36|96 24 36,53.85398864746094
30 36|30 36,6.642341613769531
6 30 36|6 30 36,11.701583862304688
12 30 36|12 30 36,14.009475708007812
18 30 36|18 30 36,21.500587463378906
24 30 36|24 30 36,26.421546936035156
30 30 36|30 30 36,13.685226440429688
36 30 36|36 30 36,36.797523498535156
42 30 36|42 30 36,18.12458038330078
48 30 36|48 30 36,48.03657531738281
54 30 36|54 30 36,53.725242614746094
60 30 36|60 30 36,57.36827850341797
66 30 36|66 30 36,62.17002868652344
72 30 36|72 30 36,44.422149658203125
78 30 36|78 30 36,71.80213928222656
84 30 36|84 30 36,75.73604583740234
90 30 36|90 30 36,55.89008331298828
96 30 36|96 30 36,80.48057556152344
36 36|36 36,7.228851318359375
6 36 36|6 36 36,10.328292846679688
12 36 36|12 36 36,17.576217651367188
18 36 36|18 36 36,24.25670623779297
24 36 36|24 36 36,31.633377075195312
30 36 36|30 36 36,15.230178833007812
36 36 36|36 36 36,43.95484924316406
42 36 36|42 36 36,49.40986633300781
48 36 36|48 36 36,55.298805236816406
54 36 36|54 36 36,60.08625030517578
60 36 36|60 36 36,25.696754455566406
66 36 36|66 36 36,73.0752944946289
72 36 36|72 36 36,75.66452026367188
78 36 36|78 36 36,80.54733276367188
84 36 36|84 36 36,94.0704345703125
90 36 36|90 36 36,94.50435638427734
96 36 36|96 36 36,92.57793426513672
42 36|42 36,7.843971252441406
6 42 36|6 42 36,13.575553894042969
12 42 36|12 42 36,19.72675323486328
18 42 36|18 42 36,27.413368225097656
24 42 36|24 42 36,34.546852111816406
30 42 36|30 42 36,42.00935363769531
36 42 36|36 42 36,49.35741424560547
42 42 36|42 42 36,57.473182678222656
48 42 36|48 42 36,64.11552429199219
54 42 36|54 42 36,71.38729095458984
60 42 36|60 42 36,77.12841033935547
66 42 36|66 42 36,81.93016052246094
72 42 36|72 42 36,180.50670623779297
78 42 36|78 42 36,96.48323059082031
84 42 36|84 42 36,102.25772857666016
90 42 36|90 42 36,107.51724243164062
96 42 36|96 42 36,108.83808135986328
48 36|48 36,7.472038269042969
6 48 36|6 48 36,12.259483337402344
12 48 36|12 48 36,19.550323486328125
18 48 36|18 48 36,31.199455261230472
24 48 36|24 48 36,38.67149353027344
30 48 36|30 48 36,48.06041717529297
36 48 36|36 48 36,54.62646484375
42 48 36|42 48 36,63.152313232421875
48 48 36|48 48 36,69.25582885742188
54 48 36|54 48 36,39.41059112548828
60 48 36|60 48 36,82.93628692626953
66 48 36|66 48 36,92.32044219970703
72 48 36|72 48 36,103.58333587646484
78 48 36|78 48 36,107.5124740600586
84 48 36|84 48 36,104.84695434570312
90 48 36|90 48 36,116.56761169433594
96 48 36|96 48 36,126.96266174316406
54 36|54 36,7.910728454589844
6 54 36|6 54 36,12.221336364746094
12 54 36|12 54 36,16.798973083496094
18 54 36|18 54 36,32.291412353515625
24 54 36|24 54 36,36.797523498535156
30 54 36|30 54 36,51.23615264892578
36 54 36|36 54 36,60.09101867675781
42 54 36|42 54 36,70.67203521728516
48 54 36|48 54 36,79.91790771484375
54 54 36|54 54 36,88.98258209228516
60 54 36|60 54 36,93.34564208984375
66 54 36|66 54 36,93.50776672363281
72 54 36|72 54 36,103.94573211669922
78 54 36|78 54 36,105.438232421875
84 54 36|84 54 36,118.71337890625
90 54 36|90 54 36,124.1922378540039
96 54 36|96 54 36,126.0805130004883
60 36|60 36,7.734298706054687
6 60 36|6 60 36,15.597343444824219
12 60 36|12 60 36,26.350021362304688
18 60 36|18 60 36,37.436485290527344
24 60 36|24 60 36,48.41804504394531
30 60 36|30 60 36,60.482025146484375
36 60 36|36 60 36,68.18294525146484
42 60 36|42 60 36,77.50511169433594
48 60 36|48 60 36,82.1542739868164
54 60 36|54 60 36,94.97642517089844
60 60 36|60 60 36,37.7655029296875
66 60 36|66 60 36,105.35240173339844
72 60 36|72 60 36,100.17871856689453
78 60 36|78 60 36,114.08329010009766
84 60 36|84 60 36,127.12955474853516
90 60 36|90 60 36,140.39993286132812
96 60 36|96 60 36,127.4442672729492
66 36|66 36,7.195472717285156
6 66 36|6 66 36,15.654563903808594
12 66 36|12 66 36,28.200149536132812
18 66 36|18 66 36,41.20349884033203
24 66 36|24 66 36,50.93097686767578
30 66 36|30 66 36,63.10462951660156
36 66 36|36 66 36,75.27828216552734
42 66 36|42 66 36,78.60660552978516
48 66 36|48 66 36,95.56770324707031
54 66 36|54 66 36,100.6174087524414
60 66 36|60 66 36,105.84831237792969
66 66 36|66 66 36,111.52267456054688
72 66 36|72 66 36,127.77328491210936
78 66 36|78 66 36,120.30601501464844
84 66 36|84 66 36,107.2549819946289
90 66 36|90 66 36,110.17322540283203
96 66 36|96 66 36,144.91558074951172
72 36|72 36,9.465217590332031
6 72 36|6 72 36,16.493797302246094
12 72 36|12 72 36,30.589103698730472
18 72 36|18 72 36,43.03932189941406
24 72 36|24 72 36,56.45275115966797
30 72 36|30 72 36,68.05419921875
36 72 36|36 72 36,76.73263549804688
42 72 36|42 72 36,85.88790893554688
48 72 36|48 72 36,102.2195816040039
54 72 36|54 72 36,110.86463928222656
60 72 36|60 72 36,110.52131652832031
66 72 36|66 72 36,113.25836181640625
72 72 36|72 72 36,130.3720474243164
78 72 36|78 72 36,138.8406753540039
84 72 36|84 72 36,141.67308807373047
90 72 36|90 72 36,138.3686065673828
96 72 36|96 72 36,148.56338500976562
78 36|78 36,7.662773132324219
6 78 36|6 78 36,16.832351684570312
12 78 36|12 78 36,32.62519836425781
18 78 36|18 78 36,46.367645263671875
24 78 36|24 78 36,59.914588928222656
30 78 36|30 78 36,71.59233093261719
36 78 36|36 78 36,80.56163787841797
42 78 36|42 78 36,92.79727935791016
48 78 36|48 78 36,100.95596313476562
54 78 36|54 78 36,110.4879379272461
60 78 36|60 78 36,119.44293975830078
66 78 36|66 78 36,132.30323791503906
72 78 36|72 78 36,143.69964599609375
78 78 36|78 78 36,142.3168182373047
84 78 36|84 78 36,153.9325714111328
90 78 36|90 78 36,159.64508056640625
96 78 36|96 78 36,156.21185302734375
84 36|84 36,8.20159912109375
6 84 36|6 84 36,20.40863037109375
12 84 36|12 84 36,36.38267517089844
18 84 36|18 84 36,37.2314453125
24 84 36|24 84 36,64.61620330810547
30 84 36|30 84 36,79.1788101196289
36 84 36|36 84 36,85.24894714355469
42 84 36|42 84 36,93.56021881103516
48 84 36|48 84 36,112.70523071289062
54 84 36|54 84 36,113.68751525878906
60 84 36|60 84 36,119.7052001953125
66 84 36|66 84 36,126.03282928466797
72 84 36|72 84 36,155.05313873291016
78 84 36|78 84 36,120.74470520019531
84 84 36|84 84 36,158.22887420654297
90 84 36|90 84 36,168.9767837524414
96 84 36|96 84 36,166.83578491210938
90 36|90 36,10.313987731933594
6 90 36|6 90 36,21.8963623046875
12 90 36|12 90 36,21.305084228515625
18 90 36|18 90 36,53.52973937988281
24 90 36|24 90 36,65.86551666259766
30 90 36|30 90 36,81.25782012939453
36 90 36|36 90 36,89.53571319580078
42 90 36|42 90 36,58.150291442871094
48 90 36|48 90 36,115.47565460205078
54 90 36|54 90 36,122.3468780517578
60 90 36|60 90 36,130.615234375
66 90 36|66 90 36,136.6567611694336
72 90 36|72 90 36,141.21532440185547
78 90 36|78 90 36,266.83807373046875
84 90 36|84 90 36,82.0016860961914
90 90 36|90 90 36,156.14032745361328
96 90 36|96 90 36,86.45057678222656
96 36|96 36,9.322166442871094
6 96 36|6 96 36,19.178390502929688
12 96 36|12 96 36,16.02649688720703
18 96 36|18 96 36,55.27496337890625
24 96 36|24 96 36,72.94178009033203
30 96 36|30 96 36,87.07523345947266
36 96 36|36 96 36,93.15967559814453
42 96 36|42 96 36,108.37078094482422
48 96 36|48 96 36,121.31214141845703
54 96 36|54 96 36,119.82440948486328
60 96 36|60 96 36,137.63427734375
66 96 36|66 96 36,141.4012908935547
72 96 36|72 96 36,155.74932098388672
78 96 36|78 96 36,159.49249267578125
84 96 36|84 96 36,330.77239990234375
90 96 36|90 96 36,181.28395080566406
96 96 36|96 96 36,140.72418212890625
42|42,9.064674377441406
6 42|6 42,6.289482116699219
6 6 42|6 6 42,7.872581481933595
12 6 42|12 6 42,9.646415710449219
18 6 42|18 6 42,9.927749633789062
24 6 42|24 6 42,8.587837219238281
30 6 42|30 6 42,12.331008911132812
36 6 42|36 6 42,14.567375183105469
42 6 42|42 6 42,10.771751403808594
48 6 42|48 6 42,15.177726745605469
54 6 42|54 6 42,10.418891906738281
60 6 42|60 6 42,19.87934112548828
66 6 42|66 6 42,19.173622131347656
72 6 42|72 6 42,20.542144775390625
78 6 42|78 6 42,19.56462860107422
84 6 42|84 6 42,17.232894897460938
90 6 42|90 6 42,24.118423461914062
96 6 42|96 6 42,25.396347045898438
12 42|12 42,6.694793701171875
6 12 42|6 12 42,8.034706115722656
12 12 42|12 12 42,12.922286987304688
18 12 42|18 12 42,12.955665588378906
24 12 42|24 12 42,13.31329345703125
30 12 42|30 12 42,18.27716827392578
36 12 42|36 12 42,22.134780883789062
42 12 42|42 12 42,22.85480499267578
48 12 42|48 12 42,23.736953735351562
54 12 42|54 12 42,21.70562744140625
60 12 42|60 12 42,30.40313720703125
66 12 42|66 12 42,33.288002014160156
72 12 42|72 12 42,36.46373748779297
78 12 42|78 12 42,37.937164306640625
84 12 42|84 12 42,40.12584686279297
90 12 42|90 12 42,42.357444763183594
96 12 42|96 12 42,44.92759704589844
18 42|18 42,7.8678131103515625
6 18 42|6 18 42,8.955001831054688
12 18 42|12 18 42,14.872550964355469
18 18 42|18 18 42,9.183883666992188
24 18 42|24 18 42,22.063255310058594
30 18 42|30 18 42,24.576187133789062
36 18 42|36 18 42,12.421607971191406
42 18 42|42 18 42,32.958984375
48 18 42|48 18 42,31.08024597167969
54 18 42|54 18 42,39.73960876464844
60 18 42|60 18 42,42.60540008544922
66 18 42|66 18 42,47.860145568847656
72 18 42|72 18 42,49.90100860595703
78 18 42|78 18 42,54.06379699707031
84 18 42|84 18 42,58.345794677734375
90 18 42|90 18 42,63.32397460937501
96 18 42|96 18 42,56.14280700683594
24 42|24 42,10.2996826171875
6 24 42|6 24 42,12.121200561523438
12 24 42|12 24 42,17.58575439453125
18 24 42|18 24 42,16.29352569580078
24 24 42|24 24 42,27.15587615966797
30 24 42|30 24 42,31.809806823730465
36 24 42|36 24 42,19.1497802734375
42 24 42|42 24 42,42.35267639160156
48 24 42|48 24 42,45.62854766845703
54 24 42|54 24 42,52.018165588378906
60 24 42|60 24 42,55.680274963378906
66 24 42|66 24 42,58.69865417480469
72 24 42|72 24 42,64.50653076171875
78 24 42|78 24 42,69.69451904296875
84 24 42|84 24 42,71.71630859375
90 24 42|90 24 42,71.37775421142578
96 24 42|96 24 42,84.5956802368164
30 42|30 42,8.182525634765625
6 30 42|6 30 42,12.77923583984375
12 30 42|12 30 42,19.011497497558594
18 30 42|18 30 42,24.26624298095703
24 30 42|24 30 42,28.543472290039062
30 30 42|30 30 42,36.50188446044922
36 30 42|36 30 42,43.082237243652344
42 30 42|42 30 42,49.70073699951172
48 30 42|48 30 42,55.51338195800781
54 30 42|54 30 42,62.456130981445305
60 30 42|60 30 42,66.2088394165039
66 30 42|66 30 42,70.34778594970703
72 30 42|72 30 42,80.60455322265625
78 30 42|78 30 42,82.57389068603516
84 30 42|84 30 42,82.96966552734375
90 30 42|90 30 42,90.6515121459961
96 30 42|96 30 42,93.536376953125
36 42|36 42,7.843971252441406
6 36 42|6 36 42,14.433860778808594
12 36 42|12 36 42,21.953582763671875
18 36 42|18 36 42,27.952194213867188
24 36 42|24 36 42,25.94470977783203
30 36 42|30 36 42,42.862892150878906
36 36 42|36 36 42,50.35400390625
42 36 42|42 36 42,57.49702453613281
48 36 42|48 36 42,29.234886169433594
54 36 42|54 36 42,67.22450256347656
60 36 42|60 36 42,77.01396942138672
66 36 42|66 36 42,79.53643798828125
72 36 42|72 36 42,94.14196014404297
78 36 42|78 36 42,93.25981140136719
84 36 42|84 36 42,89.60723876953125
90 36 42|90 36 42,49.33357238769531
96 36 42|96 36 42,110.16845703125
42 42|42 42,7.59124755859375
6 42 42|6 42 42,15.354156494140627
12 42 42|12 42 42,24.590492248535156
18 42 42|18 42 42,32.20558166503906
24 42 42|24 42 42,39.877891540527344
30 42 42|30 42 42,48.9044189453125
36 42 42|36 42 42,58.48407745361328
42 42 42|42 42 42,66.9717788696289
48 42 42|48 42 42,45.34721374511719
54 42 42|54 42 42,76.94244384765625
60 42 42|60 42 42,91.77684783935547
66 42 42|66 42 42,92.45872497558594
72 42 42|72 42 42,96.55475616455078
78 42 42|78 42 42,103.03497314453125
84 42 42|84 42 42,112.32852935791016
90 42 42|90 42 42,120.17250061035156
96 42 42|96 42 42,126.98173522949219
48 42|48 42,8.563995361328125
6 48 42|6 48 42,15.826225280761717
12 48 42|12 48 42,23.484230041503906
18 48 42|18 48 42,33.016204833984375
24 48 42|24 48 42,45.39966583251953
30 48 42|30 48 42,56.586265563964844
36 48 42|36 48 42,63.4145736694336
42 48 42|42 48 42,74.34368133544922
48 48 42|48 48 42,85.43968200683594
54 48 42|54 48 42,87.56160736083984
60 48 42|60 48 42,97.05066680908203
66 48 42|66 48 42,99.87831115722656
72 48 42|72 48 42,113.39187622070312
78 48 42|78 48 42,92.95940399169922
84 48 42|84 48 42,122.50900268554689
90 48 42|90 48 42,123.56281280517578
96 48 42|96 48 42,134.11521911621094
54 42|54 42,8.363723754882812
6 54 42|6 54 42,17.943382263183594
12 54 42|12 54 42,29.287338256835938
18 54 42|18 54 42,39.55364227294922
24 54 42|24 54 42,50.258636474609375
30 54 42|30 54 42,64.85939025878906
36 54 42|36 54 42,70.75786590576172
42 54 42|42 54 42,80.57594299316406
48 54 42|48 54 42,94.61402893066406
54 54 42|54 54 42,104.2938232421875
60 54 42|60 54 42,109.1623306274414
66 54 42|66 54 42,112.00904846191406
72 54 42|72 54 42,118.27468872070312
78 54 42|78 54 42,131.1016082763672
84 54 42|84 54 42,137.40062713623047
90 54 42|90 54 42,132.57503509521484
96 54 42|96 54 42,144.35768127441406
60 42|60 42,9.059906005859375
6 60 42|6 60 42,14.472007751464844
12 60 42|12 60 42,31.561851501464844
18 60 42|18 60 42,43.53523254394531
24 60 42|24 60 42,53.882598876953125
30 60 42|30 60 42,56.50043487548828
36 60 42|36 60 42,74.2197036743164
42 60 42|42 60 42,84.26666259765625
48 60 42|48 60 42,84.60521697998047
54 60 42|54 60 42,74.27692413330078
60 60 42|60 60 42,81.12430572509766
66 60 42|66 60 42,119.9960708618164
72 60 42|72 60 42,113.59691619873047
78 60 42|78 60 42,129.96196746826172
84 60 42|84 60 42,134.0961456298828
90 60 42|90 60 42,159.41143035888672
96 60 42|96 60 42,165.06671905517578
66 42|66 42,9.350776672363281
6 66 42|6 66 42,15.349388122558592
12 66 42|12 66 42,34.279823303222656
18 66 42|18 66 42,47.135353088378906
24 66 42|24 66 42,60.72044372558594
30 66 42|30 66 42,74.24354553222656
36 66 42|36 66 42,32.12451934814453
42 66 42|42 66 42,42.362213134765625
48 66 42|48 66 42,106.91642761230469
54 66 42|54 66 42,109.7869873046875
60 66 42|60 66 42,119.14730072021484
66 66 42|66 66 42,139.80865478515625
72 66 42|72 66 42,144.51980590820312
78 66 42|78 66 42,149.61719512939453
84 66 42|84 66 42,143.80455017089844
90 66 42|90 66 42,156.75067901611328
96 66 42|96 66 42,154.27112579345703
72 42|72 42,9.784698486328125
6 72 42|6 72 42,16.765594482421875
12 72 42|12 72 42,39.505958557128906
18 72 42|18 72 42,50.61149597167969
24 72 42|24 72 42,63.39073181152344
30 72 42|30 72 42,82.4737548828125
36 72 42|36 72 42,65.98949432373047
42 72 42|42 72 42,104.40349578857422
48 72 42|48 72 42,116.1050796508789
54 72 42|54 72 42,114.95113372802734
60 72 42|60 72 42,136.3658905029297
66 72 42|66 72 42,140.79570770263672
72 72 42|72 72 42,146.42715454101562
78 72 42|78 72 42,161.43798828125
84 72 42|84 72 42,172.76763916015625
90 72 42|90 72 42,167.40798950195312
96 72 42|96 72 42,177.06871032714844
78 42|78 42,9.436607360839844
6 78 42|6 78 42,14.162063598632812
12 78 42|12 78 42,38.75255584716797
18 78 42|18 78 42,54.373741149902344
24 78 42|24 78 42,67.86346435546875
30 78 42|30 78 42,83.88996124267578
36 78 42|36 78 42,102.41031646728516
42 78 42|42 78 42,109.11941528320312
48 78 42|48 78 42,114.41707611083984
54 78 42|54 78 42,131.34002685546875
60 78 42|60 78 42,134.92107391357422
66 78 42|66 78 42,140.28072357177734
72 78 42|72 78 42,149.8699188232422
78 78 42|78 78 42,154.6621322631836
84 78 42|84 78 42,173.71654510498047
90 78 42|90 78 42,174.87525939941406
96 78 42|96 78 42,179.04281616210938
84 42|84 42,10.528564453125
6 84 42|6 84 42,23.57959747314453
12 84 42|12 84 42,40.411949157714844
18 84 42|18 84 42,58.302879333496094
24 84 42|24 84 42,75.50716400146484
30 84 42|30 84 42,84.67674255371094
36 84 42|36 84 42,64.50653076171875
42 84 42|42 84 42,107.9702377319336
48 84 42|48 84 42,123.31008911132814
54 84 42|54 84 42,131.04915618896484
60 84 42|60 84 42,134.89246368408203
66 84 42|66 84 42,505.2375793457031
72 84 42|72 84 42,164.63279724121094
78 84 42|78 84 42,167.26016998291016
84 84 42|84 84 42,183.72535705566406
90 84 42|90 84 42,187.74986267089844
96 84 42|96 84 42,192.37995147705078
90 42|90 42,9.670257568359375
6 90 42|6 90 42,25.801658630371094
12 90 42|12 90 42,44.455528259277344
18 90 42|18 90 42,62.91389465332031
24 90 42|24 90 42,68.9554214477539
30 90 42|30 90 42,90.6229019165039
36 90 42|36 90 42,378.5896301269531
42 90 42|42 90 42,125.16021728515626
48 90 42|48 90 42,123.81076812744139
54 90 42|54 90 42,132.5225830078125
60 90 42|60 90 42,150.71392059326172
66 90 42|66 90 42,157.2275161743164
72 90 42|72 90 42,179.60071563720703
78 90 42|78 90 42,165.75336456298828
84 90 42|84 90 42,191.53594970703125
90 90 42|90 90 42,134.6874237060547
96 90 42|96 90 42,171.6470718383789
96 42|96 42,10.204315185546875
6 96 42|6 96 42,25.67768096923828
12 96 42|12 96 42,45.66669464111328
18 96 42|18 96 42,65.71769714355469
24 96 42|24 96 42,83.98056030273438
30 96 42|30 96 42,98.21414947509766
36 96 42|36 96 42,97.05543518066406
42 96 42|42 96 42,128.91769409179688
48 96 42|48 96 42,134.26780700683594
54 96 42|54 96 42,142.14038848876953
60 96 42|60 96 42,158.7677001953125
66 96 42|66 96 42,175.54759979248047
72 96 42|72 96 42,166.31126403808594
78 96 42|78 96 42,187.49713897705078
84 96 42|84 96 42,102.11944580078125
90 96 42|90 96 42,191.11156463623047
96 96 42|96 96 42,210.97183227539062
48|48,6.012916564941406
6 48|6 48,6.337165832519531
6 6 48|6 6 48,6.461143493652344
12 6 48|12 6 48,6.661415100097656
18 6 48|18 6 48,6.947517395019531
24 6 48|24 6 48,7.338523864746094
30 6 48|30 6 48,8.206367492675781
36 6 48|36 6 48,9.579658508300781
42 6 48|42 6 48,8.387565612792969
48 6 48|48 6 48,8.0108642578125
54 6 48|54 6 48,8.692741394042969
60 6 48|60 6 48,9.036064147949219
66 6 48|66 6 48,9.016990661621094
72 6 48|72 6 48,10.223388671875
78 6 48|78 6 48,9.369850158691406
84 6 48|84 6 48,10.209083557128906
90 6 48|90 6 48,10.828971862792969
96 6 48|96 6 48,10.68115234375
12 48|12 48,5.927085876464844
6 12 48|6 12 48,7.281303405761719
12 12 48|12 12 48,7.3909759521484375
18 12 48|18 12 48,8.521080017089844
24 12 48|24 12 48,9.455680847167969
30 12 48|30 12 48,9.889602661132812
36 12 48|36 12 48,9.403228759765625
42 12 48|42 12 48,9.970664978027344
48 12 48|48 12 48,10.156631469726562
54 12 48|54 12 48,11.138916015625
60 12 48|60 12 48,12.216567993164062
66 12 48|66 12 48,13.136863708496094
72 12 48|72 12 48,13.804435729980469
78 12 48|78 12 48,14.405250549316406
84 12 48|84 12 48,16.226768493652344
90 12 48|90 12 48,17.800331115722656
96 12 48|96 12 48,18.80645751953125
18 48|18 48,6.084442138671875
6 18 48|6 18 48,8.363723754882812
12 18 48|12 18 48,7.5244903564453125
18 18 48|18 18 48,8.440017700195312
24 18 48|24 18 48,9.331703186035156
30 18 48|30 18 48,9.913444519042969
36 18 48|36 18 48,10.828971862792969
42 18 48|42 18 48,12.216567993164062
48 18 48|48 18 48,13.113021850585938
54 18 48|54 18 48,13.480186462402344
60 18 48|60 18 48,17.724037170410156
66 18 48|66 18 48,16.317367553710938
72 18 48|72 18 48,19.53125
78 18 48|78 18 48,19.445419311523438
84 18 48|84 18 48,25.582313537597656
90 18 48|90 18 48,30.760765075683597
96 18 48|96 18 48,32.973289489746094
24 48|24 48,6.21795654296875
6 24 48|6 24 48,7.038116455078125
12 24 48|12 24 48,8.959770202636719
18 24 48|18 24 48,9.264945983886719
24 24 48|24 24 48,10.509490966796875
30 24 48|30 24 48,12.154579162597656
36 24 48|36 24 48,13.303756713867188
42 24 48|42 24 48,14.834403991699219
48 24 48|48 24 48,15.59257507324219
54 24 48|54 24 48,29.90245819091797
60 24 48|60 24 48,20.89977264404297
66 24 48|66 24 48,29.75940704345703
72 24 48|72 24 48,33.25462341308594
78 24 48|78 24 48,31.69536590576172
84 24 48|84 24 48,33.631324768066406
90 24 48|90 24 48,36.51618957519531
96 24 48|96 24 48,42.00935363769531
30 48|30 48,6.2847137451171875
6 30 48|6 30 48,7.1430206298828125
12 30 48|12 30 48,8.43048095703125
18 30 48|18 30 48,9.970664978027344
24 30 48|24 30 48,12.364387512207031
30 30 48|30 30 48,13.46588134765625
36 30 48|36 30 48,15.463829040527344
42 30 48|42 30 48,21.142959594726562
48 30 48|48 30 48,23.584365844726562
54 30 48|54 30 48,30.80368041992187
60 30 48|60 30 48,22.788047790527344
66 30 48|66 30 48,33.211708068847656
72 30 48|72 30 48,35.42900085449219
78 30 48|78 30 48,38.924217224121094
84 30 48|84 30 48,41.823387145996094
90 30 48|90 30 48,42.18578338623047
96 30 48|96 30 48,50.13465881347656
36 48|36 48,6.356239318847656
6 36 48|6 36 48,7.596015930175781
12 36 48|12 36 48,11.734962463378906
18 36 48|18 36 48,10.952949523925781
24 36 48|24 36 48,14.600753784179688
30 36 48|30 36 48,20.170211791992188
36 36 48|36 36 48,19.292831420898438
42 36 48|42 36 48,26.20697021484375
48 36 48|48 36 48,31.08501434326172
54 36 48|54 36 48,33.7982177734375
60 36 48|60 36 48,96.87423706054688
66 36 48|66 36 48,40.02571105957031
72 36 48|72 36 48,39.91127014160156
78 36 48|78 36 48,44.39353942871094
84 36 48|84 36 48,47.359466552734375
90 36 48|90 36 48,49.39556121826172
96 36 48|96 36 48,56.11419677734375
42 48|42 48,6.198883056640625
6 42 48|6 42 48,7.920265197753906
12 42 48|12 42 48,10.895729064941406
18 42 48|18 42 48,11.472702026367188
24 42 48|24 42 48,14.15252685546875
30 42 48|30 42 48,19.054412841796875
36 42 48|36 42 48,22.182464599609375
42 42 48|42 42 48,31.01825714111328
48 42 48|48 42 48,32.49645233154297
54 42 48|54 42 48,37.56523132324219
60 42 48|60 42 48,39.83020782470703
66 42 48|66 42 48,45.294761657714844
72 42 48|72 42 48,51.283836364746094
78 42 48|78 42 48,49.920082092285156
84 42 48|84 42 48,51.398277282714844
90 42 48|90 42 48,57.21569061279297
96 42 48|96 42 48,62.52288818359375
48 48|48 48,6.3800811767578125
6 48 48|6 48 48,8.077621459960938
12 48 48|12 48 48,10.428428649902344
18 48 48|18 48 48,13.246536254882812
24 48 48|24 48 48,16.303062438964844
30 48 48|30 48 48,21.047592163085938
36 48 48|36 48 48,33.31184387207031
42 48 48|42 48 48,33.364295959472656
48 48 48|48 48 48,38.247108459472656
54 48 48|54 48 48,40.92693328857422
60 48 48|60 48 48,48.18916320800781
66 48 48|66 48 48,52.98137664794922
72 48 48|72 48 48,55.28450012207031
78 48 48|78 48 48,57.277679443359375
84 48 48|84 48 48,62.12711334228515
90 48 48|90 48 48,63.352584838867195
96 48 48|96 48 48,76.2176513671875
54 48|54 48,6.299018859863281
6 54 48|6 54 48,8.559226989746094
12 54 48|12 54 48,10.657310485839844
18 54 48|18 54 48,14.204978942871094
24 54 48|24 54 48,21.080970764160156
30 54 48|30 54 48,22.39227294921875
36 54 48|36 54 48,32.61089324951172
42 54 48|42 54 48,33.53595733642578
48 54 48|48 54 48,40.264129638671875
54 54 48|54 54 48,36.74030303955078
60 54 48|60 54 48,48.7518310546875
66 54 48|66 54 48,43.42079162597656
72 54 48|72 54 48,58.63666534423828
78 54 48|78 54 48,60.54878234863281
84 54 48|84 54 48,66.67613983154297
90 54 48|90 54 48,77.35252380371094
96 54 48|96 54 48,70.18566131591797
60 48|60 48,6.985664367675781
6 60 48|6 60 48,8.43048095703125
12 60 48|12 60 48,11.472702026367188
18 60 48|18 60 48,17.375946044921875
24 60 48|24 60 48,18.377304077148438
30 60 48|30 60 48,28.30028533935547
36 60 48|36 60 48,35.35747528076172
42 60 48|42 60 48,40.9698486328125
48 60 48|48 60 48,49.266815185546875
54 60 48|54 60 48,48.34175109863281
60 60 48|60 60 48,51.941871643066406
66 60 48|66 60 48,58.74156951904297
72 60 48|72 60 48,65.9322738647461
78 60 48|78 60 48,65.7796859741211
84 60 48|84 60 48,75.73127746582031
90 60 48|90 60 48,81.68220520019531
96 60 48|96 60 48,89.22576904296875
66 48|66 48,6.9904327392578125
6 66 48|6 66 48,8.783340454101562
12 66 48|12 66 48,12.826919555664062
18 66 48|18 66 48,21.295547485351562
24 66 48|24 66 48,28.6102294921875
30 66 48|30 66 48,34.279823303222656
36 66 48|36 66 48,37.4603271484375
42 66 48|42 66 48,44.47460174560547
48 66 48|48 66 48,50.34923553466797
54 66 48|54 66 48,55.13191223144531
60 66 48|60 66 48,55.57537078857422
66 66 48|66 66 48,65.2933120727539
72 66 48|72 66 48,72.3123550415039
78 66 48|78 66 48,79.70333099365234
84 66 48|84 66 48,80.92403411865234
90 66 48|90 66 48,75.32119750976562
96 66 48|96 66 48,94.40898895263672
72 48|72 48,7.452964782714844
6 72 48|6 72 48,9.140968322753906
12 72 48|12 72 48,13.222694396972656
18 72 48|18 72 48,18.892288208007812
24 72 48|24 72 48,25.038719177246094
30 72 48|30 72 48,34.75189208984375
36 72 48|36 72 48,41.38946533203125
42 72 48|42 72 48,47.38807678222656
48 72 48|48 72 48,54.383277893066406
54 72 48|54 72 48,55.294036865234375
60 72 48|60 72 48,63.719749450683594
66 72 48|66 72 48,67.76809692382812
72 72 48|72 72 48,79.3313980102539
78 72 48|78 72 48,83.6181640625
84 72 48|84 72 48,88.92536163330078
90 72 48|90 72 48,97.47028350830078
96 72 48|96 72 48,101.13716125488281
78 48|78 48,7.1430206298828125
6 78 48|6 78 48,10.151863098144531
12 78 48|12 78 48,14.352798461914062
18 78 48|18 78 48,24.48558807373047
24 78 48|24 78 48,30.32207489013672
30 78 48|30 78 48,38.41876983642578
36 78 48|36 78 48,44.1741943359375
